index,textnum,dockey,sideline,locus,level,inscobj,fs80,dir,posnum,signnum,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,strict,exclusion_reasons
2072,4180,4180,0,44,-5,1,13,1,3,2,173,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2073,4181,4181,0,56,-4,1,13,1,2,2,416,342,,,,,,,,,,,,,1,
2074,4183,4183,0,44,-5,1,13,9,2,1,267,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2075,4185,4185,0,57,-1,1,13,1,4,2,0,137,244,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2076,4186,4186,0,40,-20,1,13,1,4,2,0,99,301,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2077,4188,4188,0,40,-1,1,13,1,5,5,287,136,135,287,*342,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2078,4189,4189,0,40,-11,1,351,1,5,4,0,72,204,112,342,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2079,4197,4197,0,43,-10,1,351,9,2,1,0,*015,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2080,4198,4198,0,52,-3,1,11,1,3,2,0,53,342,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2081,4204,4204,1,40,-4,1,13,1,5,4,87,244,245,245,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2082,4204,4204,2,40,-4,1,13,3,1,1,242,,,,,,,,,,,,,,1,
2083,4206,4206,0,44,-5,1,13,9,3,1,0,102,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2084,4207,4207,0,45,-13,1,11,9,2,1,345,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2085,4208,4208,0,43,-15,1,11,9,2,1,301,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2086,4211,4211,0,44,-3,1,999,1,4,4,86,336,89,211,,,,,,,,,,,1,
2087,4212,4212,0,40,-3,1,0,9,2,1,267,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2088,4217,4217,0,43,-6,1,999,9,3,2,1,*001,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2089,4220,4220,0,41,-6,1,0,1,3,3,252,382,391,,,,,,,,,,,,1,
2090,4222,4222,10,40,-8,1,0,1,3,3,197,169,345,,,,,,,,,,,,1,
2091,4222,4222,20,40,-8,1,0,2,2,2,197,169,,,,,,,,,,,,,1,
2092,4223,4223,0,42,-9,1,870,2,2,2,224,176,,,,,,,,,,,,,1,
2093,4224,4224,1,41,-3,1,0,1,4,4,86,134,7,342,,,,,,,,,,,1,
2094,4224,4224,2,41,-3,1,0,1,2,2,97,216,,,,,,,,,,,,,1,
2095,4225,4225,0,43,-20,1,999,1,2,2,72,*017,,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2096,4227,4227,0,40,-7,1,71,1,5,5,127,55,84,402,212,,,,,,,,,,1,
2097,4228,4228,0,40,-7,1,71,1,4,4,343,*237,81,176,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2098,4229,4229,0,42,-16,1,71,1,7,7,89,99,173,59,398,48,15,,,,,,,,1,
2099,4230,4230,0,47,-8,1,71,1,5,5,150,123,302,155,211,,,,,,,,,,1,
2100,4231,4231,0,45,0,1,71,1,2,2,328,307,,,,,,,,,,,,,1,
2101,4232,4232,0,51,0,1,31,1,5,5,267,99,59,59,211,,,,,,,,,,1,
2102,4233,4233,0,40,-17,1,31,1,3,3,86,230,211,,,,,,,,,,,,1,
2103,4235,4235,0,40,-11,1,45,1,2,2,40,176,,,,,,,,,,,,,1,
2104,4236,4236,0,42,-21,1,31,9,2,1,150,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2105,4237,4237,0,49,-15,1,31,1,3,3,87,284,342,,,,,,,,,,,,1,
2106,4238,4238,0,42,-12,1,45,1,6,6,343,229,59,99,112,162,,,,,,,,,1,
2107,4239,4239,0,40,-10,1,61,1,4,4,89,106,287,342,,,,,,,,,,,1,
2108,4240,4240,0,42,-6,1,61,1,3,3,330,245,342,,,,,,,,,,,,1,
2109,4241,4241,0,41,-6,1,45,1,7,7,22,47,343,65,67,8,342,,,,,,,,1,
2110,4243,4243,0,42,-13,1,45,1,5,4,0,*123,104,369,342,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2111,4244,4244,0,45,0,1,45,1,5,4,86,197,99,389,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2112,4245,4245,0,53,-3,1,45,1,7,7,261,186,343,171,8,391,252,,,,,,,,1,
2113,4246,4246,0,44,-8,1,95,3,1,1,31,,,,,,,,,,,,,,1,
2114,4249,4249,0,40,-10,1,251,1,3,3,281,342,402,,,,,,,,,,,,1,
2115,4250,4250,0,49,-15,1,999,1,7,6,0,59,99,67,65,347,342,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2116,4251,4251,1,42,-5,1,590,1,3,3,295,336,53,,,,,,,,,,,,1,
2117,4251,4251,2,42,-5,1,590,1,4,4,237,237,237,125,,,,,,,,,,,1,
2118,4253,4253,0,40,-11,1,113,1,4,4,391,403,87,342,,,,,,,,,,,1,
2119,4254,4254,0,47,-6,1,0,1,10,10,389,171,59,341,342,336,89,211,2,14,,,,,1,
2120,4256,4256,1,42,-18,1,851,1,3,3,109,59,211,,,,,,,,,,,,1,
2121,4256,4256,2,42,-18,1,851,1,2,2,293,267,,,,,,,,,,,,,1,
2122,4258,4258,0,42,-6,1,0,1,5,4,0,99,*171,59,211,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2123,4259,4259,0,44,-6,1,999,9,3,1,0,72,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2124,4260,4260,0,43,-19,1,0,1,5,5,249,28,99,216,254,,,,,,,,,,1,
2125,4261,4261,0,41,-2,1,0,1,7,7,150,123,53,171,59,226,342,,,,,,,,1,
2126,4262,4262,0,40,-7,1,0,1,6,6,72,186,301,155,347,342,,,,,,,,,1,
2127,4263,4263,0,40,-9,1,0,1,7,7,343,87,59,67,403,87,342,,,,,,,,1,
2128,4264,4264,0,40,-5,1,0,1,7,7,267,99,102,59,249,169,342,,,,,,,,1,
2129,4265,4265,0,47,-14,1,0,1,5,4,0,*216,343,244,252,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2130,4266,4266,0,48,-5,1,0,1,6,6,89,381,28,174,180,97,,,,,,,,,1,
2131,4267,4267,0,47,-6,1,0,1,3,3,204,267,402,,,,,,,,,,,,1,
2132,4268,4268,0,40,-3,1,0,1,5,5,267,99,87,326,342,,,,,,,,,,1,
2133,4269,4269,0,40,-3,1,0,1,10,10,319,83,267,99,87,59,65,342,124,169,,,,,1,
2134,4270,4270,0,42,-5,1,0,1,6,6,267,99,389,70,348,342,,,,,,,,,1,
2135,4271,4271,0,47,-6,1,0,1,14,13,0,*054,58,197,252,99,121,336,89,67,72,403,87,342,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2136,4272,4272,0,47,-2,1,0,1,6,6,150,123,375,385,81,342,,,,,,,,,1,
2137,4273,4273,0,40,-5,1,0,1,4,4,*336,341,327,15,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2138,4274,4274,0,40,-7,1,0,1,8,8,65,72,99,155,102,287,87,169,,,,,,,1,
2139,4275,4275,0,40,0,1,0,1,9,9,391,99,65,244,58,336,89,124,169,,,,,,1,
2140,4276,4276,10,42,-11,1,0,1,4,4,178,389,15,176,,,,,,,,,,,1,
2141,4276,4276,20,42,-11,1,0,2,2,2,112,402,,,,,,,,,,,,,1,
2142,4277,4277,0,57,-1,1,0,9,3,1,0,59,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2143,4279,4279,0,59,0,1,0,2,3,3,389,121,342,,,,,,,,,,,,1,
2144,4280,4280,0,47,-9,1,0,1,3,3,54,307,413,,,,,,,,,,,,1,
2145,4281,4281,0,41,-5,1,0,1,8,8,391,99,389,*067,72,336,89,211,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2146,4282,4282,0,41,-5,1,0,1,6,6,267,99,98,178,389,15,,,,,,,,,1,
2147,4283,4283,0,42,-2,1,0,1,5,5,293,293,293,342,126,,,,,,,,,,1,
2148,4284,4284,0,42,-7,1,0,1,3,3,204,245,15,,,,,,,,,,,,1,
2149,4285,4285,0,43,-8,1,0,1,3,3,65,67,211,,,,,,,,,,,,1,
2150,4286,4286,0,40,-5,1,0,1,3,2,0,415,342,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2151,4287,4287,0,42,-3,1,0,1,5,4,0,65,70,124,169,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2152,4288,4288,0,46,-8,1,0,1,6,5,0,65,336,89,194,169,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2153,4289,4289,0,47,-6,1,0,1,3,3,87,59,342,,,,,,,,,,,,1,
2154,4290,4290,0,44,-10,1,0,1,3,2,0,57,*015,,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2155,4291,4291,0,48,-7,1,0,1,4,3,17,336,244,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2156,4292,4292,0,47,-6,1,0,1,4,3,0,48,8,342,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2157,4293,4293,0,47,-8,1,0,1,4,3,267,99,*287,0,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2158,4294,4294,0,40,-7,1,0,1,5,4,253,319,175,180,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2159,4295,4295,0,42,-3,1,0,1,3,2,267,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2160,4296,4296,0,46,-20,1,0,1,6,6,241,287,319,176,51,176,,,,,,,,,1,
2161,4297,4297,0,57,-4,1,0,1,7,7,249,169,342,98,178,389,15,,,,,,,,1,
2162,4298,4298,0,47,-6,1,0,1,2,2,389,224,,,,,,,,,,,,,1,
2163,4299,4299,0,49,-4,1,0,9,2,1,234,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2164,4300,4300,0,40,-6,1,0,9,2,1,*186,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2165,4301,4301,0,40,-12,1,0,9,2,1,391,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2166,4302,4302,0,42,-4,1,0,1,2,2,*112,*169,,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2167,4303,4303,10,44,-7,2,600,1,3,3,391,391,342,,,,,,,,,,,,1,
2168,4303,4303,29,44,-7,2,760,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2169,4304,4304,10,40,-10,2,700,1,6,6,402,188,343,249,162,12,,,,,,,,,1,
2170,4304,4304,20,40,-10,2,550,1,6,6,402,188,343,249,162,12,,,,,,,,,1,
2171,4305,4305,10,40,-12,2,530,3,1,1,344,,,,,,,,,,,,,,1,
2172,4305,4305,20,40,-12,2,530,3,1,1,344,,,,,,,,,,,,,,1,
2173,4305,4305,30,40,-12,2,530,3,1,1,344,,,,,,,,,,,,,,1,
2174,4306,4306,10,47,-1,2,710,1,3,3,403,87,342,,,,,,,,,,,,1,
2175,4306,4306,20,47,-1,2,822,1,3,3,403,87,342,,,,,,,,,,,,1,
2176,4307,4307,10,40,-12,2,0,1,3,3,48,8,342,,,,,,,,,,,,1,
2177,4307,4307,29,40,-12,2,503,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2178,4309,4309,10,43,-15,2,540,1,3,3,155,342,249,,,,,,,,,,,,1,
2179,4309,4309,21,43,-15,2,851,1,2,2,336,321,,,,,,,,,,,,,1,
2180,4309,4309,22,43,-15,2,851,1,4,4,87,141,328,328,,,,,,,,,,,1,
2181,4311,4311,0,40,-8,2,352,3,1,1,384,,,,,,,,,,,,,,1,
2182,4312,4312,10,40,-4,2,0,1,4,4,70,53,48,342,,,,,,,,,,,1,
2183,4312,4312,29,40,-4,2,62,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2184,4314,4314,10,40,-7,2,0,1,5,5,267,99,67,294,342,,,,,,,,,,1,
2185,4314,4314,20,40,-7,2,23,1,2,2,87,328,,,,,,,,,,,,,1,
2186,4315,4315,10,56,-2,2,0,1,5,5,210,169,99,67,211,,,,,,,,,,1,
2187,4315,4315,29,56,-2,2,11,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2188,4316,4316,10,56,-4,2,0,1,7,7,267,99,86,336,12,89,328,,,,,,,,1,
2189,4316,4316,29,56,-4,2,790,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2190,4317,4317,10,41,-6,2,821,1,7,5,150,0,267,0,162,342,176,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2191,4317,4317,29,41,-6,2,502,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2192,4318,4318,10,40,-5,2,0,1,3,3,341,342,176,,,,,,,,,,,,1,
2193,4318,4318,29,40,-5,2,501,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2194,4319,4319,10,45,-2,2,0,2,7,7,293,123,343,106,402,336,321,,,,,,,,1,
2195,4319,4319,29,45,-2,2,512,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2196,4320,4320,10,40,-9,2,0,1,5,5,47,48,8,342,176,,,,,,,,,,1,
2197,4320,4320,29,40,-9,2,851,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2198,4321,4321,10,42,-7,2,0,1,4,4,67,135,347,342,,,,,,,,,,,1,
2199,4321,4321,20,42,-7,2,851,1,2,2,345,328,,,,,,,,,,,,,1,
2200,4322,4322,10,40,-9,2,0,1,4,4,337,294,15,176,,,,,,,,,,,1,
2201,4322,4322,29,40,-9,2,852,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2202,4323,4323,10,42,-3,2,0,1,3,3,178,389,15,,,,,,,,,,,,1,
2203,4323,4323,29,42,-3,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2204,4324,4324,10,40,-13,2,0,1,4,4,59,59,155,211,,,,,,,,,,,1,
2205,4324,4324,20,40,-13,2,441,1,2,2,87,328,,,,,,,,,,,,,1,
2206,4325,4325,10,40,-7,2,0,1,5,5,171,8,342,1,176,,,,,,,,,,1,
2207,4325,4325,29,40,-7,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2208,4326,4326,10,42,-6,2,0,1,4,4,267,99,104,169,,,,,,,,,,,1,
2209,4326,4326,29,42,-6,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2210,4327,4327,10,42,-2,2,0,1,5,5,293,59,307,268,176,,,,,,,,,,1,
2211,4327,4327,29,42,-2,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2212,4328,4328,10,43,-4,2,0,1,4,4,287,319,134,86,,,,,,,,,,,1,
2213,4328,4328,29,43,-4,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2214,4329,4329,10,43,-7,2,0,1,3,3,403,294,15,,,,,,,,,,,,1,
2215,4329,4329,29,43,-7,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2216,4330,4330,10,40,-1,2,0,1,4,3,0,307,268,176,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2217,4330,4330,29,40,-1,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2218,4331,4331,10,44,-6,2,0,1,4,4,175,230,53,342,,,,,,,,,,,1,
2219,4331,4331,29,44,-6,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2220,4332,4332,10,52,-1,2,0,1,4,4,175,230,53,342,,,,,,,,,,,1,
2221,4332,4332,29,52,-1,2,442,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2222,4333,4333,10,53,-9,2,0,9,2,1,53,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2223,4333,4333,29,53,-9,2,361,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2224,4334,4334,10,40,-7,2,0,1,11,11,*389,171,59,182,293,51,130,149,249,169,342,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2225,4334,4334,29,40,-7,2,361,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2226,4335,4335,10,40,-4,2,0,1,11,11,389,171,59,182,293,51,130,149,249,169,342,,,,1,
2227,4335,4335,29,40,-4,2,361,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2228,4336,4336,10,40,-7,2,0,1,11,11,*389,171,59,182,293,51,130,149,249,169,342,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2229,4336,4336,29,40,-7,2,361,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2230,4337,4337,10,42,-1,2,0,1,5,5,127,342,176,403,340,,,,,,,,,,1,
2231,4337,4337,29,42,-1,2,367,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2232,4338,4338,10,40,-6,2,0,1,4,4,204,112,342,176,,,,,,,,,,,1,
2233,4338,4338,29,40,-6,2,361,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2234,4339,4339,10,40,-5,2,0,1,4,3,204,112,342,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2235,4339,4339,29,40,-5,2,361,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2236,4340,4340,10,40,-8,2,0,1,5,5,391,99,40,89,328,,,,,,,,,,1,
2237,4340,4340,29,40,-8,2,363,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2238,4341,4341,10,42,-8,2,0,1,4,4,178,389,15,176,,,,,,,,,,,1,
2239,4341,4341,29,42,-8,2,880,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2240,4342,4342,10,40,-12,2,0,1,4,4,65,8,342,176,,,,,,,,,,,1,
2241,4342,4342,20,40,-12,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2242,4342,4342,39,40,-12,2,45,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2243,4343,4343,10,42,-9,2,11,1,5,5,267,99,67,135,342,,,,,,,,,,1,
2244,4343,4343,20,42,-9,2,11,1,4,4,65,59,48,342,,,,,,,,,,,1,
2245,4344,4344,10,42,-5,2,0,1,4,4,263,343,113,342,,,,,,,,,,,1,
2246,4344,4344,20,42,-5,2,0,1,6,6,177,197,192,341,89,328,,,,,,,,,1,
2247,4345,4345,10,53,-6,2,0,1,6,6,242,336,56,67,244,342,,,,,,,,,1,
2248,4345,4345,20,53,-6,2,0,1,2,2,89,328,,,,,,,,,,,,,1,
2249,4346,4346,10,59,0,2,0,1,5,5,150,123,67,244,342,,,,,,,,,,1,
2250,4346,4346,20,59,0,2,0,1,2,2,95,328,,,,,,,,,,,,,1,
2251,4347,4347,10,40,-12,2,0,1,3,3,325,342,176,,,,,,,,,,,,1,
2252,4347,4347,20,40,-12,2,0,1,3,2,87,328,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2253,4348,4348,10,45,-13,2,0,1,6,6,121,51,130,149,342,176,,,,,,,,,1,
2254,4348,4348,20,45,-13,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2255,4349,4349,10,53,-4,2,0,1,8,8,205,293,99,48,342,*192,342,*186,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2256,4349,4349,20,53,-4,2,0,1,6,6,177,197,192,342,87,328,,,,,,,,,1,
2257,4350,4350,10,53,-4,2,0,1,5,5,340,94,343,389,342,,,,,,,,,,1,
2258,4350,4350,20,53,-4,2,0,2,2,2,89,328,,,,,,,,,,,,,1,
2259,4351,4351,10,41,-7,2,0,1,7,7,343,216,162,99,387,53,342,,,,,,,,1,
2260,4351,4351,20,41,-7,2,0,1,6,6,177,197,192,341,89,328,,,,,,,,,1,
2261,4352,4352,10,41,-6,2,0,1,5,5,53,171,59,342,176,,,,,,,,,,1,
2262,4352,4352,20,41,-6,2,0,1,2,2,89,328,,,,,,,,,,,,,1,
2263,4353,4353,10,43,-10,2,0,1,3,3,173,403,12,,,,,,,,,,,,1,
2264,4353,4353,20,43,-10,2,0,1,2,2,89,328,,,,,,,,,,,,,1,
2265,4354,4354,10,43,-16,2,0,1,5,4,53,67,72,182,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2266,4354,4354,20,43,-16,2,0,1,2,2,*086,328,,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2267,4355,4355,10,53,-4,2,0,1,4,4,9,48,8,342,,,,,,,,,,,1,
2268,4355,4355,20,53,-4,2,0,1,2,2,*087,328,,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2269,4356,4356,10,43,-16,2,0,2,4,4,109,59,211,176,,,,,,,,,,,1,
2270,4356,4356,20,43,-16,2,0,1,5,5,*336,267,341,89,328,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2271,4357,4357,10,42,-3,2,0,1,3,3,42,15,176,,,,,,,,,,,,1,
2272,4357,4357,20,42,-3,2,0,2,2,2,87,328,,,,,,,,,,,,,1,
2273,4358,4358,10,44,-4,2,0,1,7,7,387,65,72,336,89,342,176,,,,,,,,1,
2274,4358,4358,20,44,-4,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2275,4359,4359,10,57,0,2,0,1,2,2,272,402,,,,,,,,,,,,,1,
2276,4359,4359,20,57,0,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2277,4360,4360,10,45,-13,2,0,1,3,3,72,216,254,,,,,,,,,,,,1,
2278,4360,4360,20,45,-13,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2279,4361,4361,10,42,-18,2,0,1,4,4,124,25,176,342,,,,,,,,,,,1,
2280,4361,4361,20,42,-18,2,0,1,2,2,95,328,,,,,,,,,,,,,1,
2281,4362,4362,10,40,-5,2,0,1,3,3,233,342,176,,,,,,,,,,,,1,
2282,4362,4362,20,40,-5,2,0,1,3,3,67,72,211,,,,,,,,,,,,1,
2283,4363,4363,10,45,-16,2,0,1,3,3,*103,403,342,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2284,4363,4363,20,45,-16,2,0,1,2,2,328,59,,,,,,,,,,,,,1,
2285,4364,4364,10,41,-12,2,0,3,1,1,7,,,,,,,,,,,,,,1,
2286,4364,4364,20,41,-12,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2287,4366,4366,0,42,-11,2,0,1,3,2,337,294,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
2288,4368,4368,10,57,-5,2,910,2,5,5,153,153,48,342,176,,,,,,,,,,1,
2289,4368,4368,20,57,-5,2,910,1,2,2,87,328,,,,,,,,,,,,,1,
2290,4369,4369,10,42,-13,2,910,1,4,4,114,193,342,176,,,,,,,,,,,1,
2291,4369,4369,20,42,-13,2,831,2,2,2,87,328,,,,,,,,,,,,,1,
2292,4370,4370,10,53,-4,2,0,1,4,4,391,99,226,254,,,,,,,,,,,1,
2293,4370,4370,20,53,-4,2,0,1,2,2,87,328,,,,,,,,,,,,,1,
2294,4371,4371,10,42,-10,2,0,1,7,7,53,67,72,182,293,342,176,,,,,,,,1,
2295,4371,4371,20,42,-10,2,0,1,2,2,89,328,,,,,,,,,,,,,1,
2296,4372,4372,10,40,-10,2,0,1,6,6,48,136,193,342,176,176,,,,,,,,,1,
2297,4372,4372,20,40,-10,2,0,1,2,2,87,46,,,,,,,,,,,,,1,
2298,4373,4373,10,45,0,2,0,1,5,5,67,72,342,388,176,,,,,,,,,,1,
2299,4373,4373,20,45,0,2,0,1,2,2,89,328,,,,,,,,,,,,,1,
2300,4374,4374,10,44,-6,2,0,1,2,2,72,211,,,,,,,,,,,,,1,
2301,4374,4374,20,44,-6,2,0,2,2,2,89,328,,,,,,,,,,,,,1,
2302,4375,4375,10,44,-10,2,0,1,5,5,267,99,*051,*245,342,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2303,4375,4375,20,44,-10,2,0,1,2,2,89,328,,,,,,,,,,,,,1,
2304,4376,4376,10,53,-9,2,910,2,4,4,*114,193,342,98,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2305,4376,4376,20,53,-9,2,910,1,2,2,89,328,,,,,,,,,,,,,1,
2306,4377,4377,10,42,-12,2,0,2,3,3,109,59,*211,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
2307,4377,4377,29,42,-12,2,840,0,0,0,,,,,,,,,,,,,,,0,no_text|direction_not_in_strict_set
2308,4378,4378,10,53,-8,2,0,1,2,2,7,176,,,,,,,,,,,,,1,
2309,4378,4378,20,53,-8,2,0,2,2,2,87,328,,,,,,,,,,,,,1,
2310,4379,4379,0,45,-4,2,0,1,3,3,373,342,176,,,,,,,,,,,,1,
2311,4380,4380,1,49,-3,2,0,1,2,2,102,190,,,,,,,,,,,,,1,
2312,4380,4380,2,49,-3,2,0,3,1,1,374,,,,,,,,,,,,,,1,
