"corpus","system_class","sequence_id","description","document_type","region","class_or_group","length","duplicate_weight","tokens","source_ids"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03146","TSJ: 2011/9/15 12:1:50 GMT","Weather Icon Sequence","","","5","1","chancetstorms | tstorms | sunny | hazy | sunny","Weather_icons_07979"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03147","TSJ: 2011/9/18 12:1:52 GMT","Weather Icon Sequence","","","5","1","sunny | chancetstorms | hazy | chancerain | chancerain","Weather_icons_07980"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03148","TSJ: 2011/9/22 12:2:1 GMT","Weather Icon Sequence","","","5","1","tstorms | chancerain | chancerain | chancerain | mostlysunny","Weather_icons_07981"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03149","TSJ: 2011/9/25 12:1:50 GMT","Weather Icon Sequence","","","5","1","sunny | sunny | chancetstorms | chancerain | mostlysunny","Weather_icons_07982"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03150","TSJ: 2011/10/2 12:1:52 GMT","Weather Icon Sequence","","","5","1","chancetstorms | chancerain | cloudy | cloudy | chancerain","Weather_icons_07984"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03151","TSJ: 2011/10/6 12:1:55 GMT","Weather Icon Sequence","","","5","2","partlycloudy | chancerain | mostlysunny | cloudy | cloudy","Weather_icons_07985|Weather_icons_08978"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03152","TSJ: 2011/10/16 12:1:50 GMT","Weather Icon Sequence","","","5","3","sunny | rain | sunny | sunny | sunny","Weather_icons_07988|Weather_icons_08167|Weather_icons_09708"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03153","TSJ: 2011/10/23 12:1:51 GMT","Weather Icon Sequence","","","5","1","sunny | rain | tstorms | sunny | mostlysunny","Weather_icons_07990"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03154","TSJ: 2011/10/27 12:1:51 GMT","Weather Icon Sequence","","","5","1","partlycloudy | mostlysunny | sunny | sunny | partlycloudy","Weather_icons_07991"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03155","TSJ: 2011/11/3 12:1:52 GMT","Weather Icon Sequence","","","5","2","rain | sunny | sunny | partlycloudy | cloudy","Weather_icons_07993|Weather_icons_09663"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03156","TSJ: 2011/11/6 13:1:54 GMT","Weather Icon Sequence","","","5","1","mostlysunny | partlycloudy | chancetstorms | hazy | mostlysunny","Weather_icons_07994"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03157","TSJ: 2011/11/13 13:1:51 GMT","Weather Icon Sequence","","","5","1","chancerain | partlycloudy | mostlysunny | mostlysunny | sunny","Weather_icons_07996"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03158","TSJ: 2011/11/20 13:1:52 GMT","Weather Icon Sequence","","","5","1","mostlysunny | tstorms | chancerain | sunny | sunny","Weather_icons_07998"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03159","TSO: 2011/4/29 3:1:0 GMT","Weather Icon Sequence","","","5","1","tstorms | tstorms | chancetstorms | chancerain | partlycloudy","Weather_icons_08002"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03160","TSO: 2011/5/1 23:41:47 GMT","Weather Icon Sequence","","","5","1","rain | clear | chancetstorms | chancetstorms | partlycloudy","Weather_icons_08003"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03161","TSO: 2011/5/5 20:28:2 GMT","Weather Icon Sequence","","","5","1","rain | rain | rain | mostlycloudy | clear","Weather_icons_08004"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03162","TSO: 2011/5/8 12:1:52 GMT","Weather Icon Sequence","","","5","1","clear | chancetstorms | chancerain | chancerain | chancerain","Weather_icons_08005"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03163","TSO: 2011/5/15 12:2:8 GMT","Weather Icon Sequence","","","5","1","chancetstorms | tstorms | tstorms | tstorms | chancerain","Weather_icons_08007"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03164","TSO: 2011/5/19 12:1:57 GMT","Weather Icon Sequence","","","5","1","tstorms | rain | rain | rain | chancerain","Weather_icons_08008"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03165","TSO: 2011/5/22 12:1:52 GMT","Weather Icon Sequence","","","5","1","tstorms | rain | partlycloudy | chancetstorms | chancetstorms","Weather_icons_08009"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03166","TSO: 2011/5/29 12:1:52 GMT","Weather Icon Sequence","","","5","1","tstorms | tstorms | partlycloudy | chancetstorms | clear","Weather_icons_08011"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03167","TSO: 2011/7/28 12:1:57 GMT","Weather Icon Sequence","","","5","1","chancetstorms | chancetstorms | clear | clear | chancetstorms","Weather_icons_08028"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03168","TSO: 2011/8/14 12:1:55 GMT","Weather Icon Sequence","","","5","1","partlycloudy | clear | tstorms | chancerain | partlycloudy","Weather_icons_08033"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03169","TSO: 2011/8/28 12:2:1 GMT","Weather Icon Sequence","","","5","1","chancetstorms | clear | partlycloudy | partlycloudy | clear","Weather_icons_08037"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03170","TSO: 2011/9/11 12:1:54 GMT","Weather Icon Sequence","","","5","1","rain | tstorms | chancetstorms | chancerain | partlycloudy","Weather_icons_08041"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03171","TSO: 2011/9/22 12:2:2 GMT","Weather Icon Sequence","","","5","1","clear | chancerain | chancetstorms | chancetstorms | chancerain","Weather_icons_08044"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03172","TSO: 2011/10/6 12:1:55 GMT","Weather Icon Sequence","","","5","1","rain | rain | partlycloudy | clear | clear","Weather_icons_08048"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03173","TSO: 2011/10/16 12:1:50 GMT","Weather Icon Sequence","","","5","1","tstorms | rain | partlycloudy | chancerain | chancerain","Weather_icons_08051"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03174","TSO: 2011/10/20 12:1:51 GMT","Weather Icon Sequence","","","5","2","chancerain | partlycloudy | rain | chancerain | chancerain","Weather_icons_08052|Weather_icons_09809"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03175","TSO: 2011/10/27 12:1:52 GMT","Weather Icon Sequence","","","5","2","partlycloudy | rain | partlycloudy | chancerain | chancerain","Weather_icons_08054|Weather_icons_09953"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03176","TSO: 2011/11/3 12:1:53 GMT","Weather Icon Sequence","","","5","1","partlycloudy | chancerain | clear | partlycloudy | chancerain","Weather_icons_08056"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03177","TSO: 2011/11/6 13:1:55 GMT","Weather Icon Sequence","","","5","1","mostlycloudy | partlycloudy | clear | partlycloudy | chancerain","Weather_icons_08057"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03178","TSO: 2011/11/13 13:1:51 GMT","Weather Icon Sequence","","","5","1","chancerain | mostlycloudy | clear | partlycloudy | chancerain","Weather_icons_08059"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03179","TSO: 2011/11/17 13:1:51 GMT","Weather Icon Sequence","","","5","1","mostlycloudy | rain | rain | partlycloudy | partlycloudy","Weather_icons_08060"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03180","TSO: 2011/11/24 13:1:52 GMT","Weather Icon Sequence","","","5","1","chancerain | chancerain | rain | chancerain | clear","Weather_icons_08062"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03181","TSO: 2011/11/27 13:1:51 GMT","Weather Icon Sequence","","","5","1","partlycloudy | clear | partlycloudy | rain | chancerain","Weather_icons_08063"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03182","TSV: 2011/8/28 12:2:1 GMT","Weather Icon Sequence","","","5","1","sunny | mostlysunny | chancerain | chancetstorms | partlycloudy","Weather_icons_08100"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03183","TSV: 2011/9/1 12:1:51 GMT","Weather Icon Sequence","","","5","1","chancetstorms | sunny | sunny | mostlysunny | partlycloudy","Weather_icons_08101"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03184","TSV: 2011/10/16 12:1:50 GMT","Weather Icon Sequence","","","5","1","partlycloudy | sunny | mostlysunny | mostlysunny | chancetstorms","Weather_icons_08114"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03185","TSV: 2011/10/20 12:1:51 GMT","Weather Icon Sequence","","","5","1","chancetstorms | tstorms | chancerain | mostlysunny | partlycloudy","Weather_icons_08115"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03186","TSV: 2011/11/3 12:1:53 GMT","Weather Icon Sequence","","","5","2","mostlysunny | sunny | mostlysunny | mostlysunny | sunny","Weather_icons_08119|Weather_icons_08122"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03187","TSV: 2011/11/6 13:1:55 GMT","Weather Icon Sequence","","","5","1","mostlysunny | cloudy | mostlysunny | partlycloudy | chancetstorms","Weather_icons_08120"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03188","TSV: 2011/11/10 13:1:51 GMT","Weather Icon Sequence","","","5","1","mostlysunny | chancetstorms | sunny | mostlysunny | partlycloudy","Weather_icons_08121"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03189","TSV: 2011/11/27 13:1:52 GMT","Weather Icon Sequence","","","5","1","chancetstorms | chancerain | partlycloudy | mostlysunny | sunny","Weather_icons_08126"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03190","TWB: 2011/5/1 23:41:47 GMT","Weather Icon Sequence","","","5","1","chancerain | chancerain | sunny | sunny | mostlysunny","Weather_icons_08129"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03191","TWB: 2011/7/14 12:1:53 GMT","Weather Icon Sequence","","","5","2","sunny | sunny | partlycloudy | partlycloudy | chancerain","Weather_icons_08150|Weather_icons_09554"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03192","TWB: 2011/8/14 12:1:56 GMT","Weather Icon Sequence","","","5","1","mostlysunny | sunny | sunny | partlycloudy | partlycloudy","Weather_icons_08159"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03193","TWB: 2011/9/8 12:1:54 GMT","Weather Icon Sequence","","","5","1","mostlysunny | chancerain | chancerain | mostlysunny | chancetstorms","Weather_icons_08166"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03194","TWB: 2011/10/2 12:1:53 GMT","Weather Icon Sequence","","","5","1","rain | sunny | mostlysunny | mostlysunny | sunny","Weather_icons_08173"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03195","TWB: 2011/10/6 12:1:56 GMT","Weather Icon Sequence","","","5","1","partlycloudy | chancetstorms | sunny | cloudy | chancetstorms","Weather_icons_08174"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03196","TWB: 2011/10/13 12:1:54 GMT","Weather Icon Sequence","","","5","1","partlycloudy | cloudy | mostlysunny | sunny | chancerain","Weather_icons_08176"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03197","TWB: 2011/10/16 12:1:51 GMT","Weather Icon Sequence","","","5","1","chancetstorms | partlycloudy | tstorms | sunny | cloudy","Weather_icons_08177"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03198","TWB: 2011/10/20 12:1:52 GMT","Weather Icon Sequence","","","5","1","sunny | chancerain | mostlysunny | mostlysunny | cloudy","Weather_icons_08178"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03199","TWB: 2011/10/23 12:1:52 GMT","Weather Icon Sequence","","","5","1","cloudy | sunny | mostlysunny | sunny | sunny","Weather_icons_08179"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03200","TWB: 2011/10/27 12:1:52 GMT","Weather Icon Sequence","","","5","1","sunny | sunny | mostlysunny | chancetstorms | partlycloudy","Weather_icons_08180"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03201","TWB: 2011/11/3 12:1:54 GMT","Weather Icon Sequence","","","5","1","chancetstorms | chancerain | partlycloudy | mostlysunny | mostlysunny","Weather_icons_08182"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03202","TWB: 2011/11/6 13:1:55 GMT","Weather Icon Sequence","","","5","1","sunny | partlycloudy | partlycloudy | partlycloudy | sunny","Weather_icons_08183"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03203","TWB: 2011/11/13 13:1:52 GMT","Weather Icon Sequence","","","5","1","sunny | chancetstorms | chancetstorms | chancerain | sunny","Weather_icons_08185"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03204","TWB: 2011/11/17 13:1:52 GMT","Weather Icon Sequence","","","5","1","chancerain | sunny | mostlysunny | sunny | cloudy","Weather_icons_08186"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03205","TWB: 2011/11/24 13:1:52 GMT","Weather Icon Sequence","","","5","1","sunny | sunny | cloudy | chancerain | chancerain","Weather_icons_08188"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03206","TWB: 2011/11/27 13:1:52 GMT","Weather Icon Sequence","","","5","2","chancerain | mostlysunny | chancerain | sunny | sunny","Weather_icons_08189|Weather_icons_09656"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03207","TXL: 2011/4/29 3:1:1 GMT","Weather Icon Sequence","","","5","1","chancerain | chancerain | cloudy | mostlysunny | sunny","Weather_icons_08191"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03208","TXL: 2011/5/22 12:1:54 GMT","Weather Icon Sequence","","","5","1","partlycloudy | chancetstorms | chancerain | chancerain | sunny","Weather_icons_08198"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03209","TXL: 2011/5/26 12:2:14 GMT","Weather Icon Sequence","","","5","1","chancetstorms | mostlysunny | chancerain | mostlysunny | sunny","Weather_icons_08199"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03210","TXL: 2011/8/14 12:1:56 GMT","Weather Icon Sequence","","","5","1","chancerain | chancerain | chancetstorms | partlycloudy | chancerain","Weather_icons_08222"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03211","TXL: 2011/8/18 12:2:2 GMT","Weather Icon Sequence","","","5","1","chancerain | mostlysunny | chancerain | mostlysunny | partlycloudy","Weather_icons_08223"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03212","TXL: 2011/8/28 12:2:2 GMT","Weather Icon Sequence","","","5","1","mostlysunny | mostlysunny | mostlysunny | chancetstorms | partlycloudy","Weather_icons_08226"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03213","TXL: 2011/9/4 12:1:53 GMT","Weather Icon Sequence","","","5","1","mostlysunny | chancerain | sunny | partlycloudy | sunny","Weather_icons_08228"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03214","TXL: 2011/9/8 12:1:54 GMT","Weather Icon Sequence","","","5","1","partlycloudy | cloudy | chancerain | mostlysunny | chancerain","Weather_icons_08229"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03215","TXL: 2011/9/18 12:1:54 GMT","Weather Icon Sequence","","","5","1","mostlysunny | chancerain | sunny | cloudy | chancerain","Weather_icons_08232"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03216","TXL: 2011/9/22 12:2:3 GMT","Weather Icon Sequence","","","5","1","mostlysunny | rain | cloudy | mostlysunny | partlycloudy","Weather_icons_08233"
"Weather_icons","modern_nonlinguistic_icon_sequence_system","Weather_icons_exact_03217","TXL: 2011/9/29 12:2:8 GMT","Weather Icon Sequence","","","5","1","sunny | mostlysunny | partlycloudy | partlycloudy | sunny","Weather_icons_08235"
