"target","role","label","label_families","proxy_kind","proxy_field","top_proxy_value","top_proxy_count","proxy_total_for_label","top_proxy_share"
"phase","chronological_context_control","I","166","metadata","type","SEAL:S","123","166","0.740964"
"phase","chronological_context_control","I","166","metadata","site","Mohenjo-daro","159","166","0.957831"
"phase","chronological_context_control","I","166","metadata","region","Lower Indus","159","166","0.957831"
"phase","chronological_context_control","I","166","metadata","material","Steatite","153","166","0.921687"
"phase","chronological_context_control","I","166","metadata","shape","square","128","161","0.795031"
"phase","chronological_context_control","I","166","metadata","symbol","Bull1:S","24","129","0.186047"
"phase","chronological_context_control","I","166","metadata","cult","SAN","62","107","0.579439"
"phase","chronological_context_control","I","166","metadata","period","Intermediate","105","166","0.63253"
"phase","chronological_context_control","I","166","metadata","direction","R/L","163","166","0.981928"
"phase","chronological_context_control","I","166","metadata","horizontal_bin","h_015_025","83","166","0.5"
"phase","chronological_context_control","I","166","metadata","vertical_bin","v_020_030","86","162","0.530864"
"phase","chronological_context_control","I","166","metadata","thickness_bin","th_007_012","95","164","0.579268"
"phase","chronological_context_control","I","166","metadata","area_bin","area_0500_1000","77","162","0.475309"
"phase","chronological_context_control","I","166","metadata","aspect_bin","aspect_squareish","122","162","0.753086"
"phase","chronological_context_control","I","166","sign","first_sign","740","60","166","0.361446"
"phase","chronological_context_control","I","166","sign","last_sign","817","11","166","0.066265"
"phase","chronological_context_control","I","166","sign","edge_frame","740...820","5","166","0.03012"
"phase","chronological_context_control","II","134","metadata","length","5","32","134","0.238806"
"phase","chronological_context_control","II","134","metadata","type","SEAL:S","94","134","0.701493"
"phase","chronological_context_control","II","134","metadata","site","Mohenjo-daro","124","134","0.925373"
"phase","chronological_context_control","II","134","metadata","region","Lower Indus","125","134","0.932836"
"phase","chronological_context_control","II","134","metadata","material","Steatite","114","134","0.850746"
"phase","chronological_context_control","II","134","metadata","shape","square","94","131","0.717557"
"phase","chronological_context_control","II","134","metadata","symbol","Bull1:W","23","104","0.221154"
"phase","chronological_context_control","II","134","metadata","cult","SAN","39","77","0.506494"
"phase","chronological_context_control","II","134","metadata","period","Intermediate","67","133","0.503759"
"phase","chronological_context_control","II","134","metadata","direction","R/L","132","134","0.985075"
"phase","chronological_context_control","II","134","metadata","horizontal_bin","h_025_035","68","133","0.511278"
"phase","chronological_context_control","II","134","metadata","vertical_bin","v_020_030","57","127","0.448819"
"phase","chronological_context_control","II","134","metadata","thickness_bin","th_007_012","76","127","0.598425"
"phase","chronological_context_control","II","134","metadata","area_bin","area_0500_1000","62","127","0.488189"
"phase","chronological_context_control","II","134","metadata","aspect_bin","aspect_squareish","91","127","0.716535"
"phase","chronological_context_control","II","134","sign","first_sign","740","49","134","0.365672"
"phase","chronological_context_control","II","134","sign","last_sign","817","11","134","0.08209"
"phase","chronological_context_control","II","134","sign","edge_frame","740...861","5","134","0.037313"
"phase","chronological_context_control","B/C","127","metadata","length","4","33","127","0.259843"
"phase","chronological_context_control","B/C","127","metadata","type","TAB:B","77","127","0.606299"
"phase","chronological_context_control","B/C","127","metadata","site","Harappa","125","127","0.984252"
"phase","chronological_context_control","B/C","127","metadata","region","Inter-Riverine","126","127","0.992126"
"phase","chronological_context_control","B/C","127","metadata","material","Faience","53","127","0.417323"
"phase","chronological_context_control","B/C","127","metadata","shape","rectangular","64","127","0.503937"
"phase","chronological_context_control","B/C","127","metadata","symbol","Bult","12","62","0.193548"
"phase","chronological_context_control","B/C","127","metadata","cult","SAN","10","20","0.5"
"phase","chronological_context_control","B/C","127","metadata","period","3","127","127","1"
"phase","chronological_context_control","B/C","127","metadata","direction","R/L","114","127","0.897638"
"phase","chronological_context_control","B/C","127","metadata","horizontal_bin","h_015_025","64","120","0.533333"
"phase","chronological_context_control","B/C","127","metadata","vertical_bin","v_000_010","84","120","0.7"
"phase","chronological_context_control","B/C","127","metadata","thickness_bin","th_003_007","53","103","0.514563"
"phase","chronological_context_control","B/C","127","metadata","area_bin","area_0000_0200","82","117","0.700855"
"phase","chronological_context_control","B/C","127","metadata","aspect_bin","aspect_wide","52","117","0.444444"
"phase","chronological_context_control","B/C","127","sign","first_sign","400","34","127","0.267717"
"phase","chronological_context_control","B/C","127","sign","last_sign","032","5","127","0.03937"
"phase","chronological_context_control","B/C","127","sign","edge_frame","400...240","4","127","0.031496"
"phase","chronological_context_control","Stratum IV","57","metadata","length","3","14","57","0.245614"
"phase","chronological_context_control","Stratum IV","57","metadata","type","SEAL:S","29","57","0.508772"
"phase","chronological_context_control","Stratum IV","57","metadata","site","Harappa","57","57","1"
"phase","chronological_context_control","Stratum IV","57","metadata","region","Inter-Riverine","57","57","1"
"phase","chronological_context_control","Stratum IV","57","metadata","material","Steatite","48","57","0.842105"
"phase","chronological_context_control","Stratum IV","57","metadata","shape","square","29","56","0.517857"
"phase","chronological_context_control","Stratum IV","57","metadata","symbol","Bull1:W","11","39","0.282051"
"phase","chronological_context_control","Stratum IV","57","metadata","cult","SAN","19","24","0.791667"
"phase","chronological_context_control","Stratum IV","57","metadata","period","3","1","2","0.5"
"phase","chronological_context_control","Stratum IV","57","metadata","direction","R/L","53","57","0.929825"
"phase","chronological_context_control","Stratum IV","57","metadata","horizontal_bin","h_015_025","26","53","0.490566"
"phase","chronological_context_control","Stratum IV","57","metadata","vertical_bin","v_000_010","19","52","0.365385"
"phase","chronological_context_control","Stratum IV","57","metadata","thickness_bin","th_007_012","3","4","0.75"
"phase","chronological_context_control","Stratum IV","57","metadata","area_bin","area_0000_0200","20","52","0.384615"
"phase","chronological_context_control","Stratum IV","57","metadata","aspect_bin","aspect_squareish","29","52","0.557692"
"phase","chronological_context_control","Stratum IV","57","sign","first_sign","740","16","57","0.280702"
"phase","chronological_context_control","Stratum IV","57","sign","last_sign","032","5","57","0.087719"
"phase","chronological_context_control","Stratum IV","57","sign","edge_frame","400...416","3","57","0.052632"
"phase","chronological_context_control","Stratum II","49","metadata","length","4","16","49","0.326531"
"phase","chronological_context_control","Stratum II","49","metadata","type","SEAL:S","30","49","0.612245"
"phase","chronological_context_control","Stratum II","49","metadata","site","Harappa","48","49","0.979592"
"phase","chronological_context_control","Stratum II","49","metadata","region","Inter-Riverine","49","49","1"
"phase","chronological_context_control","Stratum II","49","metadata","material","Steatite","36","48","0.75"
"phase","chronological_context_control","Stratum II","49","metadata","shape","square","29","49","0.591837"
"phase","chronological_context_control","Stratum II","49","metadata","symbol","Bull1:W","17","35","0.485714"
"phase","chronological_context_control","Stratum II","49","metadata","cult","SAN","20","27","0.740741"
"phase","chronological_context_control","Stratum II","49","metadata","direction","R/L","45","49","0.918367"
"phase","chronological_context_control","Stratum II","49","metadata","horizontal_bin","h_015_025","17","46","0.369565"
"phase","chronological_context_control","Stratum II","49","metadata","vertical_bin","v_gt_030","13","43","0.302326"
"phase","chronological_context_control","Stratum II","49","metadata","thickness_bin","th_003_007","2","5","0.4"
"phase","chronological_context_control","Stratum II","49","metadata","area_bin","area_0200_0500","12","43","0.27907"
"phase","chronological_context_control","Stratum II","49","metadata","aspect_bin","aspect_squareish","29","43","0.674419"
"phase","chronological_context_control","Stratum II","49","sign","first_sign","740","19","49","0.387755"
"phase","chronological_context_control","Stratum II","49","sign","last_sign","817","4","49","0.081633"
"phase","chronological_context_control","Stratum II","49","sign","edge_frame","740...240","2","49","0.040816"
"phase","chronological_context_control","Stratum III","48","metadata","length","5","9","48","0.1875"
"phase","chronological_context_control","Stratum III","48","metadata","type","TAB:B","20","48","0.416667"
"phase","chronological_context_control","Stratum III","48","metadata","site","Harappa","47","48","0.979167"
"phase","chronological_context_control","Stratum III","48","metadata","region","Inter-Riverine","47","48","0.979167"
"phase","chronological_context_control","Stratum III","48","metadata","material","Steatite","28","47","0.595745"
"phase","chronological_context_control","Stratum III","48","metadata","shape","square","18","48","0.375"
"phase","chronological_context_control","Stratum III","48","metadata","symbol","Bull1:W","10","26","0.384615"
"phase","chronological_context_control","Stratum III","48","metadata","cult","SAN","13","19","0.684211"
"phase","chronological_context_control","Stratum III","48","metadata","period","3","1","1","1"
"phase","chronological_context_control","Stratum III","48","metadata","direction","R/L","45","48","0.9375"
"phase","chronological_context_control","Stratum III","48","metadata","horizontal_bin","h_015_025","20","45","0.444444"
"phase","chronological_context_control","Stratum III","48","metadata","vertical_bin","v_010_020","14","40","0.35"
"phase","chronological_context_control","Stratum III","48","metadata","thickness_bin","th_003_007","2","3","0.666667"
"phase","chronological_context_control","Stratum III","48","metadata","area_bin","area_0000_0200","11","39","0.282051"
"phase","chronological_context_control","Stratum III","48","metadata","aspect_bin","aspect_squareish","18","39","0.461538"
"phase","chronological_context_control","Stratum III","48","sign","first_sign","740","20","48","0.416667"
"phase","chronological_context_control","Stratum III","48","sign","last_sign","820","5","48","0.104167"
"phase","chronological_context_control","Stratum III","48","sign","edge_frame","740...820","3","48","0.0625"
"phase","chronological_context_control","B","43","metadata","length","3","21","43","0.488372"
"phase","chronological_context_control","B","43","metadata","type","TAB:B","19","43","0.44186"
"phase","chronological_context_control","B","43","metadata","site","Harappa","40","43","0.930233"
"phase","chronological_context_control","B","43","metadata","region","Inter-Riverine","39","43","0.906977"
"phase","chronological_context_control","B","43","metadata","material","Steatite","21","41","0.512195"
"phase","chronological_context_control","B","43","metadata","shape","rectangular","24","43","0.55814"
