"corpus","scope","control","iteration","rows","tokens","unique_signs_or_symbols","masked_tokens","masked_top1_accuracy","masked_top5_accuracy","masked_mrr"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","20","4018","20090","16","1500","0.234","0.762","0.449209"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","21","4018","20090","16","1500","0.224667","0.763333","0.438981"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","22","4018","20090","16","1500","0.223333","0.766","0.439197"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","23","4018","20090","16","1500","0.222667","0.767333","0.444632"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","24","4018","20090","16","1500","0.228667","0.786","0.446339"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","25","4018","20090","16","1500","0.235333","0.764","0.451574"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","26","4018","20090","16","1500","0.232667","0.783333","0.452199"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","27","4018","20090","16","1500","0.226","0.772667","0.444322"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","28","4018","20090","16","1500","0.224","0.767333","0.44177"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","29","4018","20090","16","1500","0.229333","0.764667","0.446036"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","30","4018","20090","16","1500","0.242667","0.774","0.453342"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","31","4018","20090","16","1500","0.236","0.760667","0.444956"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","32","4018","20090","16","1500","0.227333","0.756","0.44198"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","33","4018","20090","16","1500","0.214667","0.762","0.435591"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","34","4018","20090","16","1500","0.21","0.76","0.430035"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","35","4018","20090","16","1500","0.215333","0.762","0.431383"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","36","4018","20090","16","1500","0.227333","0.774","0.442852"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","37","4018","20090","16","1500","0.214","0.756667","0.435599"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","38","4018","20090","16","1500","0.236667","0.774667","0.449715"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","39","4018","20090","16","1500","0.225333","0.766667","0.441717"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","0","4018","20090","16","1500","0.175333","0.714","0.391354"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","1","4018","20090","16","1500","0.183333","0.71","0.397504"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","2","4018","20090","16","1500","0.169333","0.712667","0.389523"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","3","4018","20090","16","1500","0.174667","0.701333","0.389251"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","4","4018","20090","16","1500","0.171333","0.728667","0.39069"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","5","4018","20090","16","1500","0.176","0.72","0.395073"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","6","4018","20090","16","1500","0.167333","0.706","0.388279"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","7","4018","20090","16","1500","0.189333","0.708667","0.399203"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","8","4018","20090","16","1500","0.177333","0.709333","0.394911"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","9","4018","20090","16","1500","0.172667","0.742","0.400081"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","10","4018","20090","16","1500","0.175333","0.705333","0.389395"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","11","4018","20090","16","1500","0.157333","0.688667","0.373249"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","12","4018","20090","16","1500","0.180667","0.719333","0.396212"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","13","4018","20090","16","1500","0.171333","0.735333","0.39271"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","14","4018","20090","16","1500","0.172667","0.686","0.386569"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","15","4018","20090","16","1500","0.166667","0.709333","0.386129"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","16","4018","20090","16","1500","0.176","0.736667","0.397805"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","17","4018","20090","16","1500","0.167333","0.717333","0.389046"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","18","4018","20090","16","1500","0.18","0.706667","0.396302"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","19","4018","20090","16","1500","0.174","0.699333","0.392652"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","20","4018","20090","16","1500","0.17","0.716667","0.387262"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","21","4018","20090","16","1500","0.182667","0.758","0.402791"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","22","4018","20090","16","1500","0.164","0.703333","0.384513"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","23","4018","20090","16","1500","0.168667","0.721333","0.391219"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","24","4018","20090","16","1500","0.174","0.716667","0.390902"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","25","4018","20090","16","1500","0.153333","0.704","0.378007"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","26","4018","20090","16","1500","0.166","0.695333","0.379217"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","27","4018","20090","16","1500","0.167333","0.693333","0.384711"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","28","4018","20090","16","1500","0.166667","0.699333","0.378939"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","29","4018","20090","16","1500","0.164","0.715333","0.387714"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","30","4018","20090","16","1500","0.161333","0.734667","0.386325"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","31","4018","20090","16","1500","0.164","0.690667","0.384495"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","32","4018","20090","16","1500","0.176","0.732667","0.394748"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","33","4018","20090","16","1500","0.174","0.728","0.393658"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","34","4018","20090","16","1500","0.172","0.722","0.395767"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","35","4018","20090","16","1500","0.162667","0.7","0.383428"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","36","4018","20090","16","1500","0.160667","0.713333","0.381732"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","37","4018","20090","16","1500","0.172667","0.723333","0.391433"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","38","4018","20090","16","1500","0.158667","0.705333","0.379773"
"Weather_icons","exact_collapsed_length_2_to_8","position_slot_shuffle","39","4018","20090","16","1500","0.168667","0.713333","0.390584"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","0","4018","20090","16","1500","0.166667","0.71","0.387947"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","1","4018","20090","16","1500","0.155333","0.705333","0.377085"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","2","4018","20090","16","1500","0.160667","0.698667","0.383557"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","3","4018","20090","16","1500","0.178667","0.728667","0.399184"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","4","4018","20090","16","1500","0.165333","0.702667","0.381897"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","5","4018","20090","16","1500","0.162667","0.716667","0.385578"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","6","4018","20090","16","1500","0.169333","0.712667","0.384578"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","7","4018","20090","16","1500","0.162667","0.714","0.381261"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","8","4018","20090","16","1500","0.192","0.708667","0.402914"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","9","4018","20090","16","1500","0.157333","0.715333","0.380806"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","10","4018","20090","16","1500","0.167333","0.706667","0.388501"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","11","4018","20090","16","1500","0.176","0.724667","0.397316"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","12","4018","20090","16","1500","0.144","0.714667","0.370128"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","13","4018","20090","16","1500","0.173333","0.703333","0.385921"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","14","4018","20090","16","1500","0.172667","0.718667","0.392661"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","15","4018","20090","16","1500","0.167333","0.727333","0.392547"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","16","4018","20090","16","1500","0.164667","0.713333","0.385287"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","17","4018","20090","16","1500","0.173333","0.719333","0.397498"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","18","4018","20090","16","1500","0.192","0.710667","0.404823"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","19","4018","20090","16","1500","0.163333","0.722","0.385992"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","20","4018","20090","16","1500","0.169333","0.706","0.381913"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","21","4018","20090","16","1500","0.184667","0.704","0.398793"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","22","4018","20090","16","1500","0.170667","0.696667","0.388637"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","23","4018","20090","16","1500","0.161333","0.711333","0.381349"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","24","4018","20090","16","1500","0.150667","0.719333","0.375209"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","25","4018","20090","16","1500","0.153333","0.74","0.381107"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","26","4018","20090","16","1500","0.174667","0.714667","0.392334"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","27","4018","20090","16","1500","0.160667","0.698667","0.379408"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","28","4018","20090","16","1500","0.168","0.721333","0.387873"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","29","4018","20090","16","1500","0.182","0.732667","0.401275"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","30","4018","20090","16","1500","0.171333","0.716667","0.387282"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","31","4018","20090","16","1500","0.164667","0.702667","0.3808"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","32","4018","20090","16","1500","0.167333","0.716667","0.3871"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","33","4018","20090","16","1500","0.180667","0.71","0.394169"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","34","4018","20090","16","1500","0.157333","0.698","0.379595"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","35","4018","20090","16","1500","0.172667","0.716667","0.396449"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","36","4018","20090","16","1500","0.171333","0.726667","0.392599"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","37","4018","20090","16","1500","0.178667","0.718","0.397584"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","38","4018","20090","16","1500","0.167333","0.718","0.384233"
"Weather_icons","exact_collapsed_length_2_to_8","edge_frame_shuffle","39","4018","20090","16","1500","0.176667","0.722","0.398113"
