"label_filter","shuffle_block","iteration","model","evaluated_rows","label_count","accuracy","macro_f1","macro_recall"
"all_eligible","type","7","token_nb","1750","12","0.201143","0.078294","0.092735"
"all_eligible","type","8","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","8","length","1750","12","0.218857","0.054761","0.089513"
"all_eligible","type","8","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","8","site","1750","12","0.214857","0.040552","0.087037"
"all_eligible","type","8","type_site","1750","12","0.230286","0.094877","0.122379"
"all_eligible","type","8","length_type_site","1750","12","0.213143","0.102336","0.112851"
"all_eligible","type","8","edge_frame","1750","12","0.201143","0.062054","0.088315"
"all_eligible","type","8","token_nb","1750","12","0.168","0.066029","0.078014"
"all_eligible","type","9","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","9","length","1750","12","0.228571","0.066191","0.096637"
"all_eligible","type","9","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","9","site","1750","12","0.220571","0.047955","0.090055"
"all_eligible","type","9","type_site","1750","12","0.144571","0.053609","0.067039"
"all_eligible","type","9","length_type_site","1750","12","0.206286","0.104136","0.113134"
"all_eligible","type","9","edge_frame","1750","12","0.203429","0.060342","0.087403"
"all_eligible","type","9","token_nb","1750","12","0.184","0.077947","0.088093"
"all_eligible","type","10","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","10","length","1750","12","0.22","0.049297","0.091178"
"all_eligible","type","10","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","10","site","1750","12","0.211429","0.039433","0.08479"
"all_eligible","type","10","type_site","1750","12","0.174857","0.06011","0.078315"
"all_eligible","type","10","length_type_site","1750","12","0.189143","0.104295","0.10788"
"all_eligible","type","10","edge_frame","1750","12","0.202857","0.064457","0.091572"
"all_eligible","type","10","token_nb","1750","12","0.184571","0.071391","0.085767"
"all_eligible","type","11","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","11","length","1750","12","0.213143","0.04729","0.086097"
"all_eligible","type","11","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","11","site","1750","12","0.210286","0.040357","0.085078"
"all_eligible","type","11","type_site","1750","12","0.207429","0.113088","0.125581"
"all_eligible","type","11","length_type_site","1750","12","0.213714","0.101756","0.110085"
"all_eligible","type","11","edge_frame","1750","12","0.195429","0.069035","0.089269"
"all_eligible","type","11","token_nb","1750","12","0.196","0.074828","0.089948"
"all_eligible","type","12","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","12","length","1750","12","0.225714","0.061659","0.096834"
"all_eligible","type","12","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","12","site","1750","12","0.212","0.051368","0.088103"
"all_eligible","type","12","type_site","1750","12","0.18","0.059863","0.080112"
"all_eligible","type","12","length_type_site","1750","12","0.201143","0.08724","0.09894"
"all_eligible","type","12","edge_frame","1750","12","0.188571","0.058776","0.082449"
"all_eligible","type","12","token_nb","1750","12","0.18","0.067118","0.081829"
"all_eligible","type","13","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","13","length","1750","12","0.22","0.065375","0.097436"
"all_eligible","type","13","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","13","site","1750","12","0.210857","0.036754","0.083613"
"all_eligible","type","13","type_site","1750","12","0.208571","0.094399","0.120607"
"all_eligible","type","13","length_type_site","1750","12","0.166286","0.074371","0.086797"
"all_eligible","type","13","edge_frame","1750","12","0.188571","0.0614","0.085288"
"all_eligible","type","13","token_nb","1750","12","0.204571","0.081429","0.095093"
"all_eligible","type","14","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","14","length","1750","12","0.205143","0.061225","0.088972"
"all_eligible","type","14","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","14","site","1750","12","0.208","0.035441","0.082945"
"all_eligible","type","14","type_site","1750","12","0.218857","0.08314","0.111846"
"all_eligible","type","14","length_type_site","1750","12","0.185143","0.097164","0.106069"
"all_eligible","type","14","edge_frame","1750","12","0.198286","0.066156","0.089782"
"all_eligible","type","14","token_nb","1750","12","0.177714","0.064811","0.079949"
"all_eligible","type","15","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","15","length","1750","12","0.188571","0.04264","0.076227"
"all_eligible","type","15","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","15","site","1750","12","0.216571","0.042949","0.08828"
"all_eligible","type","15","type_site","1750","12","0.179429","0.073191","0.10373"
"all_eligible","type","15","length_type_site","1750","12","0.138286","0.079479","0.085255"
"all_eligible","type","15","edge_frame","1750","12","0.190286","0.066334","0.087874"
"all_eligible","type","15","token_nb","1750","12","0.189143","0.079822","0.090121"
"all_eligible","type","16","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","16","length","1750","12","0.216571","0.055322","0.08995"
"all_eligible","type","16","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","16","site","1750","12","0.214286","0.043592","0.087753"
"all_eligible","type","16","type_site","1750","12","0.169143","0.062612","0.087694"
"all_eligible","type","16","length_type_site","1750","12","0.182286","0.098577","0.104002"
"all_eligible","type","16","edge_frame","1750","12","0.187429","0.051612","0.080036"
"all_eligible","type","16","token_nb","1750","12","0.176","0.070428","0.082245"
"all_eligible","type","17","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","17","length","1750","12","0.208571","0.061701","0.091069"
"all_eligible","type","17","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","17","site","1750","12","0.197143","0.030328","0.077795"
"all_eligible","type","17","type_site","1750","12","0.205714","0.076893","0.093936"
"all_eligible","type","17","length_type_site","1750","12","0.196571","0.108976","0.111639"
"all_eligible","type","17","edge_frame","1750","12","0.201143","0.071972","0.094823"
"all_eligible","type","17","token_nb","1750","12","0.213143","0.088898","0.101096"
"all_eligible","type","18","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","18","length","1750","12","0.199429","0.060881","0.085548"
"all_eligible","type","18","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","18","site","1750","12","0.201143","0.030199","0.079108"
"all_eligible","type","18","type_site","1750","12","0.232571","0.099022","0.124845"
"all_eligible","type","18","length_type_site","1750","12","0.183429","0.093692","0.099718"
"all_eligible","type","18","edge_frame","1750","12","0.189714","0.06205","0.084419"
"all_eligible","type","18","token_nb","1750","12","0.196","0.078759","0.091686"
"all_eligible","type","19","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","type","19","length","1750","12","0.178857","0.046869","0.074265"
"all_eligible","type","19","type","1750","12","0.220571","0.081902","0.115271"
"all_eligible","type","19","site","1750","12","0.201714","0.029811","0.079332"
"all_eligible","type","19","type_site","1750","12","0.211429","0.101081","0.119117"
"all_eligible","type","19","length_type_site","1750","12","0.158857","0.078834","0.083306"
"all_eligible","type","19","edge_frame","1750","12","0.190857","0.062697","0.085439"
"all_eligible","type","19","token_nb","1750","12","0.181714","0.0729","0.084751"
"all_eligible","site","0","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","0","length","1750","12","0.212","0.05067","0.087672"
"all_eligible","site","0","type","1750","12","0.201714","0.04408","0.081227"
"all_eligible","site","0","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","0","type_site","1750","12","0.206286","0.083155","0.110149"
"all_eligible","site","0","length_type_site","1750","12","0.177714","0.087643","0.097815"
"all_eligible","site","0","edge_frame","1750","12","0.174857","0.053704","0.078034"
"all_eligible","site","0","token_nb","1750","12","0.180571","0.070072","0.083299"
"all_eligible","site","1","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","1","length","1750","12","0.208","0.042609","0.083052"
"all_eligible","site","1","type","1750","12","0.209714","0.044366","0.085584"
"all_eligible","site","1","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","1","type_site","1750","12","0.217714","0.094207","0.116971"
"all_eligible","site","1","length_type_site","1750","12","0.172571","0.083873","0.095143"
"all_eligible","site","1","edge_frame","1750","12","0.195429","0.070817","0.092554"
"all_eligible","site","1","token_nb","1750","12","0.182286","0.069525","0.083468"
"all_eligible","site","2","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","2","length","1750","12","0.166857","0.027264","0.065412"
"all_eligible","site","2","type","1750","12","0.223429","0.058796","0.092587"
"all_eligible","site","2","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","2","type_site","1750","12","0.223429","0.081521","0.107323"
"all_eligible","site","2","length_type_site","1750","12","0.200571","0.096142","0.104913"
"all_eligible","site","2","edge_frame","1750","12","0.201143","0.061105","0.086524"
"all_eligible","site","2","token_nb","1750","12","0.181714","0.065613","0.081218"
"all_eligible","site","3","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","3","length","1750","12","0.164571","0.027539","0.064516"
"all_eligible","site","3","type","1750","12","0.174857","0.044756","0.072634"
"all_eligible","site","3","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","3","type_site","1750","12","0.196","0.083527","0.095327"
"all_eligible","site","3","length_type_site","1750","12","0.196571","0.106128","0.108827"
"all_eligible","site","3","edge_frame","1750","12","0.181714","0.058978","0.081101"
"all_eligible","site","3","token_nb","1750","12","0.208","0.076209","0.093813"
"all_eligible","site","4","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","4","length","1750","12","0.191429","0.045425","0.078369"
"all_eligible","site","4","type","1750","12","0.218286","0.054339","0.089702"
"all_eligible","site","4","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","4","type_site","1750","12","0.204","0.101708","0.115098"
"all_eligible","site","4","length_type_site","1750","12","0.188571","0.097395","0.104686"
"all_eligible","site","4","edge_frame","1750","12","0.208571","0.06589","0.091008"
"all_eligible","site","4","token_nb","1750","12","0.181143","0.066878","0.081745"
"all_eligible","site","5","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","5","length","1750","12","0.226286","0.052927","0.092563"
"all_eligible","site","5","type","1750","12","0.212571","0.046091","0.084998"
"all_eligible","site","5","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","5","type_site","1750","12","0.190286","0.076805","0.103468"
"all_eligible","site","5","length_type_site","1750","12","0.202857","0.104636","0.113147"
"all_eligible","site","5","edge_frame","1750","12","0.192","0.05665","0.082972"
"all_eligible","site","5","token_nb","1750","12","0.185714","0.067574","0.083283"
"all_eligible","site","6","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","6","length","1750","12","0.209143","0.039252","0.08356"
"all_eligible","site","6","type","1750","12","0.208","0.049401","0.08442"
"all_eligible","site","6","site","1750","12","0.207429","0.066772","0.11305"
"all_eligible","site","6","type_site","1750","12","0.22","0.09831","0.118662"
"all_eligible","site","6","length_type_site","1750","12","0.184571","0.086946","0.097684"
"all_eligible","site","6","edge_frame","1750","12","0.182286","0.04498","0.074669"
"all_eligible","site","6","token_nb","1750","12","0.197714","0.068814","0.087669"
"all_eligible","site","7","majority","1750","12","0.212571","0.029218","0.083333"
"all_eligible","site","7","length","1750","12","0.216","0.051832","0.088755"
"all_eligible","site","7","type","1750","12","0.214857","0.053709","0.088153"
"all_eligible","site","7","site","1750","12","0.207429","0.066772","0.11305"
