checked_date,object,row_id,site,type,text,token_index,prev2,prev1,next1,next2,zero_role,terminal_after_000,continuation_after_000
2026-05-31,M-790,3204.1,Mohenjo-daro,SEAL:S,]000-031+,0,<START>,<START>,031,<END>,no_002_context,false,031
2026-05-31,M-797,3211.1,Mohenjo-daro,SEAL:S,]000-705-803+,0,<START>,<START>,705,803,no_002_context,false,705 803
2026-05-31,M-799,3213.1,Mohenjo-daro,SEAL:S,]000-137+,0,<START>,<START>,137,<END>,no_002_context,false,137
2026-05-31,M-804,3218.1,Mohenjo-daro,SEAL:S,]000-242+,0,<START>,<START>,242,<END>,no_002_context,false,242
2026-05-31,M-807,3220.1,Mohenjo-daro,SEAL:S,+740-055-000-000[,2,740,055,000,<END>,no_002_context,false,000
2026-05-31,M-807,3220.1,Mohenjo-daro,SEAL:S,+740-055-000-000[,3,055,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-818,3231.1,Mohenjo-daro,SEAL:S,+740-760-335-235-000-000[,4,335,235,000,<END>,no_002_context,false,000
2026-05-31,M-818,3231.1,Mohenjo-daro,SEAL:S,+740-760-335-235-000-000[,5,235,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-820,3233.1,Mohenjo-daro,SEAL:S,]000-741-060-920+,0,<START>,<START>,741,060,no_002_context,false,741 060 920
2026-05-31,M-827,3239.1,Mohenjo-daro,SEAL:S,+226-240-002-000[,3,240,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-829,3241.1,Mohenjo-daro,SEAL:S,+000-844-000-000+,0,<START>,<START>,844,000,no_002_context,false,844 000 000
2026-05-31,M-829,3241.1,Mohenjo-daro,SEAL:S,+000-844-000-000+,2,000,844,000,<END>,no_002_context,false,000
2026-05-31,M-829,3241.1,Mohenjo-daro,SEAL:S,+000-844-000-000+,3,844,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-835,3247.1,Mohenjo-daro,SEAL:S,+090-740-035-171-000-002-817+,4,035,171,002,817,prefix_before_002_frame,false,002 817
2026-05-31,M-843,3255.1,Mohenjo-daro,SEAL:S,]000-760-268-741-925+,0,<START>,<START>,760,268,no_002_context,false,760 268 741 925
2026-05-31,M-844,3256.1,Mohenjo-daro,SEAL:S,]233-000-000[,1,<START>,233,000,<END>,no_002_context,false,000
2026-05-31,M-844,3256.1,Mohenjo-daro,SEAL:S,]233-000-000[,2,233,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-845,3257.1,Mohenjo-daro,SEAL:S,+000-061-002-460-632+,0,<START>,<START>,061,002,prefix_before_002_frame,false,061 002 460 632
2026-05-31,M-864,3275.1,Mohenjo-daro,SEAL:S,]000-705-632+,0,<START>,<START>,705,632,no_002_context,false,705 632
2026-05-31,M-866,3277.1,Mohenjo-daro,SEAL:S,+740-482-233-002-000+,4,233,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-877,3285.1,Mohenjo-daro,SEAL:S,+223-066/000-000-000-060-920+,2,223,066,000,000,no_002_context,false,000 000 060 920
2026-05-31,M-877,3285.1,Mohenjo-daro,SEAL:S,+223-066/000-000-000-060-920+,3,066,000,000,060,no_002_context,false,000 060 920
2026-05-31,M-877,3285.1,Mohenjo-daro,SEAL:S,+223-066/000-000-000-060-920+,4,000,000,060,920,no_002_context,false,060 920
2026-05-31,M-882,3290.1,Mohenjo-daro,SEAL:S,+621/740-390-590-000-798-000+,4,390,590,798,000,no_002_context,false,798 000
2026-05-31,M-882,3290.1,Mohenjo-daro,SEAL:S,+621/740-390-590-000-798-000+,6,000,798,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-902,3307.1,Mohenjo-daro,SEAL:S,+740-798-002-000-090+,3,798,002,090,<END>,head_slot_after_002,false,090
2026-05-31,M-907,3309.1,Mohenjo-daro,SEAL:S,+390-844-140-000[,3,844,140,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-922,3319.1,Mohenjo-daro,SEAL:S,]000-550-003+,0,<START>,<START>,550,003,no_002_context,false,550 003
2026-05-31,M-924,3320.1,Mohenjo-daro,SEAL:S,+000-772-002-817+,0,<START>,<START>,772,002,prefix_before_002_frame,false,772 002 817
2026-05-31,M-929 ,3325.1,Mohenjo-daro,SEAL:S,+817-264-001-000-000+,3,264,001,000,<END>,no_002_context,false,000
2026-05-31,M-929 ,3325.1,Mohenjo-daro,SEAL:S,+817-264-001-000-000+,4,001,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-941,3336.1,Mohenjo-daro,SEAL:S,+000-642-240-031-002-861+,0,<START>,<START>,642,240,prefix_before_002_frame,false,642 240 031 002 861
2026-05-31,M-942,3337.1,Mohenjo-daro,SEAL:S,+740-013-000-000[,2,740,013,000,<END>,no_002_context,false,000
2026-05-31,M-942,3337.1,Mohenjo-daro,SEAL:S,+740-013-000-000[,3,013,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-952,3347.1,Mohenjo-daro,SEAL:S,+000-861-623+,0,<START>,<START>,861,623,no_002_context,false,861 623
2026-05-31,M-970,3363.1,Mohenjo-daro,SEAL:S,]000-100-240+,0,<START>,<START>,100,240,no_002_context,false,100 240
2026-05-31,-:3377.1,3377.1,Dholavira,TAG,]000-220-000-740-000[,0,<START>,<START>,220,000,no_002_context,false,220 000 740 000
2026-05-31,-:3377.1,3377.1,Dholavira,TAG,]000-220-000-740-000[,2,000,220,740,000,no_002_context,false,740 000
2026-05-31,-:3377.1,3377.1,Dholavira,TAG,]000-220-000-740-000[,4,000,740,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-999,3391.1,Mohenjo-daro,SEAL:S,+232-000-032+,1,<START>,232,032,<END>,no_002_context,false,032
2026-05-31,M-1003,3395.1,Mohenjo-daro,SEAL:S,+740-900-003-001-000[,4,003,001,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1005,3396.1,Mohenjo-daro,SEAL:S,+930/740-100-233-240-000[,5,233,240,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1006,3397.1,Mohenjo-daro,SEAL:S,+740-904-000[,2,740,904,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1017,3402.1,Mohenjo-daro,SEAL:S,+740-390-590-000[,3,390,590,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-594,5050.1,Mohenjo-daro,TAB:C,+740-690-435-000[,3,690,435,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1027,3409.1,Mohenjo-daro,SEAL:S,+740-176-220-415-002-435-000[,6,002,435,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-1029,3411.1,Mohenjo-daro,SEAL:S,+368-374-590-000[,3,374,590,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1030,3412.1,Mohenjo-daro,SEAL:S,+226-415-031-741-000[,4,031,741,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1298,3603.1,Mohenjo-daro,SEAL:R,]740-100-000[,2,740,100,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1045,3422.1,Mohenjo-daro,SEAL:S,+740-100-415-070-032-002-820-000+,7,002,820,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-1047,3424.1,Mohenjo-daro,SEAL:S,+406-000[,1,<START>,406,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1049,3425.1,Mohenjo-daro,SEAL:S,+733-000[,1,<START>,733,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1053,3428.1,Mohenjo-daro,SEAL:R,+740-055-527-555-000[,4,527,555,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1055,3430.1,Mohenjo-daro,SEAL,+000-850-140-388-002-000[,0,<START>,<START>,850,140,prefix_before_002_frame,false,850 140 388 002 000
2026-05-31,M-1055,3430.1,Mohenjo-daro,SEAL,+000-850-140-388-002-000[,5,388,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1057,3431.1,Mohenjo-daro,SEAL:S,+353-090-350-001-440-220-705-000[,7,220,705,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1058,3432.1,Mohenjo-daro,SEAL,+390-000-000[,1,<START>,390,000,<END>,no_002_context,false,000
2026-05-31,M-1058,3432.1,Mohenjo-daro,SEAL,+390-000-000[,2,390,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1062,3436.1,Mohenjo-daro,SEAL,+740-176-000-000[,2,740,176,000,<END>,no_002_context,false,000
2026-05-31,M-1062,3436.1,Mohenjo-daro,SEAL,+740-176-000-000[,3,176,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1064,3438.1,Mohenjo-daro,SEAL,]000-235-002[,0,<START>,<START>,235,002,prefix_before_002_frame,false,235 002
2026-05-31,M-1073,3447.1,Mohenjo-daro,SEAL,]740-033-000[,2,740,033,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4186.1,4186.1,Dholavira,SEAL,+360-000[,1,<START>,360,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1077,3451.1,Mohenjo-daro,SEAL:S,+740-100-000-140-000+,2,740,100,140,000,no_002_context,false,140 000
2026-05-31,M-1077,3451.1,Mohenjo-daro,SEAL:S,+740-100-000-140-000+,4,000,140,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1078,3452.1,Mohenjo-daro,SEAL:S,+000-000-388-028-741-060-920+,0,<START>,<START>,000,388,no_002_context,false,000 388 028 741 060 920
2026-05-31,M-1078,3452.1,Mohenjo-daro,SEAL:S,+000-000-388-028-741-060-920+,1,<START>,000,388,028,no_002_context,false,388 028 741 060 920
2026-05-31,M-1082,3456.1,Mohenjo-daro,SEAL:S,]000-235-002-065-834+,0,<START>,<START>,235,002,prefix_before_002_frame,false,235 002 065 834
2026-05-31,M-1083,3457.1,Mohenjo-daro,SEAL:S,+740-000-233-803-000-001-000+,1,<START>,740,233,803,no_002_context,false,233 803 000 001 000
2026-05-31,M-1083,3457.1,Mohenjo-daro,SEAL:S,+740-000-233-803-000-001-000+,4,233,803,001,000,no_002_context,false,001 000
2026-05-31,M-1083,3457.1,Mohenjo-daro,SEAL:S,+740-000-233-803-000-001-000+,6,000,001,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1090,3464.1,Mohenjo-daro,SEAL:S,+520-220-235-000-130-741+,3,220,235,130,741,no_002_context,false,130 741
2026-05-31,M-1092,3466.1,Mohenjo-daro,SEAL:S,+150-000+,1,<START>,150,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1098,3470.1,Mohenjo-daro,SEAL:S,+390-005-140-000[,3,005,140,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1107,3478.1,Mohenjo-daro,SEAL:S,+565-740-240-103-002-000+,5,103,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,M-1120,3491.1,Mohenjo-daro,SEAL:S,]000-552-518+,0,<START>,<START>,552,518,no_002_context,false,552 518
2026-05-31,M-1121,3492.1,Mohenjo-daro,SEAL:S,+000-585-220+,0,<START>,<START>,585,220,no_002_context,false,585 220
2026-05-31,M-1126,3495.1,Mohenjo-daro,SEAL:S,+820/000-000-031-002-817+,1,<START>,820,000,031,prefix_before_002_frame,false,000 031 002 817
2026-05-31,M-1126,3495.1,Mohenjo-daro,SEAL:S,+820/000-000-031-002-817+,2,820,000,031,002,prefix_before_002_frame,false,031 002 817
2026-05-31,M-1133,3500.1,Mohenjo-daro,SEAL:S,+463-513-740-400-142-000+,5,400,142,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1141,3507.1,Mohenjo-daro,SEAL:S,+621-520-072-921-368-000-000+,5,921,368,000,<END>,no_002_context,false,000
2026-05-31,M-1141,3507.1,Mohenjo-daro,SEAL:S,+621-520-072-921-368-000-000+,6,368,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1149,3510.1,Mohenjo-daro,SEAL:S,+679-000-000[,1,<START>,679,000,<END>,no_002_context,false,000
2026-05-31,M-1149,3510.1,Mohenjo-daro,SEAL:S,+679-000-000[,2,679,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1153,3514.1,Mohenjo-daro,SEAL:S,+740-923-877-032-803-000-000+,5,032,803,000,<END>,no_002_context,false,000
2026-05-31,M-1153,3514.1,Mohenjo-daro,SEAL:S,+740-923-877-032-803-000-000+,6,803,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1157,3518.1,Mohenjo-daro,SEAL:S,+520-000-000-233+,1,<START>,520,000,233,no_002_context,false,000 233
2026-05-31,M-1157,3518.1,Mohenjo-daro,SEAL:S,+520-000-000-233+,2,520,000,233,<END>,no_002_context,false,233
2026-05-31,M-1160,3520.1,Mohenjo-daro,SEAL:S,+000-136-031-002-861+,0,<START>,<START>,136,031,prefix_before_002_frame,false,136 031 002 861
2026-05-31,M-1167,3527.1,Mohenjo-daro,SEAL:S,+527-554-000[,2,527,554,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1173,3531.1,Mohenjo-daro,SEAL:S,]000-033-032-920-140-545+,0,<START>,<START>,033,032,no_002_context,false,033 032 920 140 545
2026-05-31,M-1178,3534.1,Mohenjo-daro,SEAL:S,+002-820-906-000[,3,820,906,<END>,<END>,post_frame_non_x_payload,true,<END>
2026-05-31,M-1188,3539.1,Mohenjo-daro,SEAL:S,]000/000-125-632-032/240-002-244-632+,0,<START>,<START>,000,125,prefix_before_002_frame,false,000 125 632 032 240 002 244 632
2026-05-31,M-1188,3539.1,Mohenjo-daro,SEAL:S,]000/000-125-632-032/240-002-244-632+,1,<START>,000,125,632,prefix_before_002_frame,false,125 632 032 240 002 244 632
2026-05-31,M-1189,3540.1,Mohenjo-daro,SEAL:S,]861-892-692/000-220-002-824[,3,892,692,220,002,prefix_before_002_frame,false,220 002 824
2026-05-31,M-1190,3541.1,Mohenjo-daro,SEAL:S,]000-000-741-000/740-231-235-741-060-920+,0,<START>,<START>,000,741,no_002_context,false,000 741 000 740 231 235 741 060 920
2026-05-31,M-1190,3541.1,Mohenjo-daro,SEAL:S,]000-000-741-000/740-231-235-741-060-920+,1,<START>,000,741,000,no_002_context,false,741 000 740 231 235 741 060 920
2026-05-31,M-1190,3541.1,Mohenjo-daro,SEAL:S,]000-000-741-000/740-231-235-741-060-920+,3,000,741,740,231,no_002_context,false,740 231 235 741 060 920
2026-05-31,M-1191,3542.1,Mohenjo-daro,SEAL:S,+455-257-000/595-810-705-455+,2,455,257,595,810,no_002_context,false,595 810 705 455
2026-05-31,M-1194,3545.1,Mohenjo-daro,SEAL:S,+740-500-000+,2,740,500,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1231,3563.1,Mohenjo-daro,SEAL:S,+740-000-240+,1,<START>,740,240,<END>,no_002_context,false,240
2026-05-31,M-1263,3570.1,Mohenjo-daro,SEAL:R,+000-740-000-520-480-002-570+,0,<START>,<START>,740,000,prefix_before_002_frame,false,740 000 520 480 002 570
2026-05-31,M-1263,3570.1,Mohenjo-daro,SEAL:R,+000-740-000-520-480-002-570+,2,000,740,520,480,prefix_before_002_frame,false,520 480 002 570
2026-05-31,M-1278,3585.1,Mohenjo-daro,SEAL:R,+400-271-000+,2,400,271,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1280,3586.1,Mohenjo-daro,SEAL:R,]000-803-742-060-920+,0,<START>,<START>,803,742,no_002_context,false,803 742 060 920
2026-05-31,M-1281,3587.1,Mohenjo-daro,SEAL:R,]000-137-060-165-763+,0,<START>,<START>,137,060,no_002_context,false,137 060 165 763
2026-05-31,M-1282,3588.1,Mohenjo-daro,SEAL:R,+595-000[,1,<START>,595,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1285,3590.1,Mohenjo-daro,SEAL:R,]000-204-140-840+,0,<START>,<START>,204,140,no_002_context,false,204 140 840
2026-05-31,M-1286,3591.1,Mohenjo-daro,SEAL:R,]000-233-231-001-820+,0,<START>,<START>,233,231,no_002_context,false,233 231 001 820
2026-05-31,M-1287,3592.1,Mohenjo-daro,SEAL:R,]000-900-003-806-231-235[,0,<START>,<START>,900,003,no_002_context,false,900 003 806 231 235
2026-05-31,M-1289,3594.1,Mohenjo-daro,SEAL:R,]000-100-001-703-920-602+,0,<START>,<START>,100,001,no_002_context,false,100 001 703 920 602
2026-05-31,M-1293,3598.1,Mohenjo-daro,SEAL:R,+000-064-845-527-555-000[,0,<START>,<START>,064,845,no_002_context,false,064 845 527 555 000
2026-05-31,M-1293,3598.1,Mohenjo-daro,SEAL:R,+000-064-845-527-555-000[,5,527,555,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1295,3600.1,Mohenjo-daro,SEAL:R,+407-845-220-415-798-000[,5,415,798,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1300,3605.1,Mohenjo-daro,SEAL:R,+617-142-001-747-000[,4,001,747,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1301,3606.1,Mohenjo-daro,SEAL:R,+740-407-590-000[,3,407,590,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1302,3607.1,Mohenjo-daro,SEAL:R,]000-877-032-000[,0,<START>,<START>,877,032,no_002_context,false,877 032 000
2026-05-31,M-1302,3607.1,Mohenjo-daro,SEAL:R,]000-877-032-000[,3,877,032,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1303,3608.1,Mohenjo-daro,SEAL:R,]000-231-798[,0,<START>,<START>,231,798,no_002_context,false,231 798
2026-05-31,M-1324,3629.1,Mohenjo-daro,SEAL:R,+155-806-000[,2,155,806,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1325,3630.1,Mohenjo-daro,SEAL:R,+407-063-444-388-231-000[,5,388,231,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1329,3634.1,Mohenjo-daro,SEAL:R,]000-142-001-220-455-820+,0,<START>,<START>,142,001,no_002_context,false,142 001 220 455 820
2026-05-31,M-1332,3637.1,Mohenjo-daro,SEAL:R,+400-032-000-140+,2,400,032,140,<END>,no_002_context,false,140
2026-05-31,M-1333,3638.1,Mohenjo-daro,SEAL:R,]000-798-746-924+,0,<START>,<START>,798,746,no_002_context,false,798 746 924
2026-05-31,M-1334,3639.1,Mohenjo-daro,SEAL:R,+154-806-468-001-000[,4,468,001,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1336,3641.1,Mohenjo-daro,SEAL:R,]000-747-590-348+,0,<START>,<START>,747,590,no_002_context,false,747 590 348
2026-05-31,M-1339,3644.1,Mohenjo-daro,SEAL:R,+405-017-001-000[,3,017,001,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1340,3645.1,Mohenjo-daro,SEAL:R,+354-001-740-690-435-255-000[,6,435,255,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1354,3654.1,Mohenjo-daro,SEAL:R,]000-002-820+,0,<START>,<START>,002,820,prefix_before_002_frame,false,002 820
2026-05-31,M-1355,3655.1,Mohenjo-daro,SEAL:R,]000-727-033-705-838+,0,<START>,<START>,727,033,no_002_context,false,727 033 705 838
2026-05-31,M-1360,3659.1,Mohenjo-daro,SEAL:R,]000-017-741-060-920+,0,<START>,<START>,017,741,no_002_context,false,017 741 060 920
2026-05-31,M-1361,3660.1,Mohenjo-daro,SEAL,+740-717-000[,2,740,717,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1363,3662.1,Mohenjo-daro,SEAL:R,+000-615-503[,0,<START>,<START>,615,503,no_002_context,false,615 503
2026-05-31,M-1364,3663.2,Mohenjo-daro,SEAL:R,+740-923-033-705-000[,4,033,705,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1369,3668.1,Mohenjo-daro,SEAL:C,]000-055-592-140-832-002-060-820[,0,<START>,<START>,055,592,prefix_before_002_frame,false,055 592 140 832 002 060 820
2026-05-31,M-1374,3672.1,Mohenjo-daro,POT:T:s,+000-700-033-000+,0,<START>,<START>,700,033,no_002_context,false,700 033 000
2026-05-31,M-1374,3672.1,Mohenjo-daro,POT:T:s,+000-700-033-000+,3,700,033,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1380,3676.1,Mohenjo-daro,POT:T:s,+151-031-000-000+,2,151,031,000,<END>,no_002_context,false,000
2026-05-31,M-1380,3676.1,Mohenjo-daro,POT:T:s,+151-031-000-000+,3,031,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1386,3682.1,Mohenjo-daro,TAB:B,]000-000-335-235-002-031-480[,0,<START>,<START>,000,335,prefix_before_002_frame,false,000 335 235 002 031 480
2026-05-31,M-1386,3682.1,Mohenjo-daro,TAB:B,]000-000-335-235-002-031-480[,1,<START>,000,335,235,prefix_before_002_frame,false,335 235 002 031 480
2026-05-31,M-1391,3685.1,Mohenjo-daro,TAG:O,+000-000-000-798-002-817-032-320+,0,<START>,<START>,000,000,prefix_before_002_frame,false,000 000 798 002 817 032 320
2026-05-31,M-1391,3685.1,Mohenjo-daro,TAG:O,+000-000-000-798-002-817-032-320+,1,<START>,000,000,798,prefix_before_002_frame,false,000 798 002 817 032 320
2026-05-31,M-1391,3685.1,Mohenjo-daro,TAG:O,+000-000-000-798-002-817-032-320+,2,000,000,798,002,prefix_before_002_frame,false,798 002 817 032 320
2026-05-31,M-1392,3686.1,Mohenjo-daro,TAG:O,+000-003-000-817+,0,<START>,<START>,003,000,no_002_context,false,003 000 817
2026-05-31,M-1392,3686.1,Mohenjo-daro,TAG:O,+000-003-000-817+,2,000,003,817,<END>,no_002_context,false,817
2026-05-31,M-1397,3689.2,Mohenjo-daro,TAB:B,+167-705-000-360+,2,167,705,360,<END>,no_002_context,false,360
2026-05-31,M-1400,3691.1,Mohenjo-daro,TAB:B,+871-000-740-368-002+,1,<START>,871,740,368,prefix_before_002_frame,false,740 368 002
2026-05-31,M-1400,3691.2,Mohenjo-daro,TAB:B,+705-700-000+,2,705,700,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1400,3691.3,Mohenjo-daro,TAB:B,+000-382+,0,<START>,<START>,382,<END>,no_002_context,false,382
2026-05-31,M-1402,3693.1,Mohenjo-daro,TAB:B,+000-388-400-740-000-617+,0,<START>,<START>,388,400,no_002_context,false,388 400 740 000 617
2026-05-31,M-1402,3693.1,Mohenjo-daro,TAB:B,+000-388-400-740-000-617+,4,400,740,617,<END>,no_002_context,false,617
2026-05-31,M-1421,3708.1,Mohenjo-daro,TAB:B,+000-000-002[,0,<START>,<START>,000,002,prefix_before_002_frame,false,000 002
2026-05-31,M-1421,3708.1,Mohenjo-daro,TAB:B,+000-000-002[,1,<START>,000,002,<END>,prefix_before_002_frame,false,002
2026-05-31,M-1431,3715.1,Mohenjo-daro,TAB:B,+000-000-382-000+,0,<START>,<START>,000,382,no_002_context,false,000 382 000
2026-05-31,M-1431,3715.1,Mohenjo-daro,TAB:B,+000-000-382-000+,1,<START>,000,382,000,no_002_context,false,382 000
2026-05-31,M-1431,3715.1,Mohenjo-daro,TAB:B,+000-000-382-000+,3,000,382,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1440,3721.1,Mohenjo-daro,TAG:O,]000-220-002+,0,<START>,<START>,220,002,prefix_before_002_frame,false,220 002
2026-05-31,M-1450,3729.1,Mohenjo-daro,TAB:C,+740-220-233-000+,3,220,233,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1455,5521.1,Mohenjo-daro,TAB:C,+740-384-000-000+,2,740,384,000,<END>,no_002_context,false,000
2026-05-31,M-1455,5521.1,Mohenjo-daro,TAB:C,+740-384-000-000+,3,384,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1461,3736.2,Mohenjo-daro,TAB:C,+165-900-000+,2,165,900,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1474,3740.1,Mohenjo-daro,TAB:C,+000-740-690-435-255+,0,<START>,<START>,740,690,no_002_context,false,740 690 435 255
2026-05-31,M-1477,3743.1,Mohenjo-daro,TAB:C,+000-900-740-690-000+,0,<START>,<START>,900,740,no_002_context,false,900 740 690 000
2026-05-31,M-1477,3743.1,Mohenjo-daro,TAB:C,+000-900-740-690-000+,4,740,690,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1478,3744.1,Mohenjo-daro,TAB:C,+000-003-000+,0,<START>,<START>,003,000,no_002_context,false,003 000
2026-05-31,M-1478,3744.1,Mohenjo-daro,TAB:C,+000-003-000+,2,000,003,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1498,3758.1,Mohenjo-daro,TAB:C,+790-740-000-176-000-003+,2,790,740,176,000,no_002_context,false,176 000 003
2026-05-31,M-1498,3758.1,Mohenjo-daro,TAB:C,+790-740-000-176-000-003+,4,000,176,003,<END>,no_002_context,false,003
2026-05-31,M-1575,3799.1,Mohenjo-daro,POT:T:g,]000-061-032-000-031-530-742[,0,<START>,<START>,061,032,no_002_context,false,061 032 000 031 530 742
2026-05-31,M-1575,3799.1,Mohenjo-daro,POT:T:g,]000-061-032-000-031-530-742[,3,061,032,031,530,no_002_context,false,031 530 742
2026-05-31,M-1578,3802.1,Mohenjo-daro,POT:T:g,+740-000-104+,1,<START>,740,104,<END>,no_002_context,false,104
2026-05-31,M-1581,3805.1,Mohenjo-daro,POT:T:g,]031-000-031[,1,<START>,031,031,<END>,no_002_context,false,031
2026-05-31,M-1608,3817.1,Mohenjo-daro,POT:T:g,]390-003-000-000[,2,390,003,000,<END>,no_002_context,false,000
2026-05-31,M-1608,3817.1,Mohenjo-daro,POT:T:g,]390-003-000-000[,3,003,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1634,3828.1,Mohenjo-daro,BNGL,]000-840-264+,0,<START>,<START>,840,264,no_002_context,false,840 264
2026-05-31,M-1650,3840.1,Mohenjo-daro,ROD,+400-740-760-032-033-000-550+,5,032,033,550,<END>,no_002_context,false,550
2026-05-31,M-1658,3844.2,Mohenjo-daro,MISC,+000-016-002-861+,0,<START>,<START>,016,002,prefix_before_002_frame,false,016 002 861
2026-05-31,M-769,3847.1,Mohenjo-daro,SEAL:S,+520-075-235-220-032-060-000[,6,032,060,<END>,<END>,no_002_context,true,<END>
2026-05-31,Nwd-1,3849.1,Naru-Waro-dharo,POT:T:g,+517-032-000[,2,517,032,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5251.1,5251.1,Nuhato,SEAL:S,]000-390+,0,<START>,<START>,390,<END>,no_002_context,false,390
2026-05-31,Nwd-3,3851.1,Naru-Waro-dharo,POT:T:g,]000-741-000[,0,<START>,<START>,741,000,no_002_context,false,741 000
2026-05-31,Nwd-3,3851.1,Naru-Waro-dharo,POT:T:g,]000-741-000[,2,000,741,<END>,<END>,no_002_context,true,<END>
2026-05-31,Pbm-1,3861.1,Pabumath,SEAL:S,]220-416-220-415-741-000[,5,415,741,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:3864.1,3864.1,Ra's al-Junayz,POT:T:g,+740-029-220-000[,3,029,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,Rgr-2,3867.1,Rakhigarhi,SEAL:R,+527-554-000-000-060-892-705+,2,527,554,000,060,no_002_context,false,000 060 892 705
2026-05-31,Rgr-2,3867.1,Rakhigarhi,SEAL:R,+527-554-000-000-060-892-705+,3,554,000,060,892,no_002_context,false,060 892 705
2026-05-31,Rjd-2,3870.1,Rodji,POT:T:g,]134-590-920-000[,3,590,920,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:3871.1,3871.1,Rupar,POT:T:g,+000-590-220-033+,0,<START>,<START>,590,220,no_002_context,false,590 220 033
2026-05-31,-:3872.3,3872.3,Rupar,TAG:L,+302-460-000[,2,302,460,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:3881.1,3881.1,Susa,SEAL:C,+700-604-407-090-365-000+,5,090,365,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:3885.1,3885.1,Tello,SEAL:S,+000-220-390-440-384+,0,<START>,<START>,220,390,no_002_context,false,220 390 440 384
