"control","planted_structure","iteration","scope","coverage_fraction","rows","tokens","unique_signs","label_symmetry_log2_bits","context_equiv_log2_bits","context_equiv_class_count","context_equiv_signs","largest_context_equiv_class","profile_singleton_share","masked_tokens","masked_sampled","masked_top1_accuracy","masked_top5_accuracy","masked_mean_rank","masked_mrr","masked_mean_true_probability","masked_mean_entropy_bits","masked_mean_effective_candidates","masked_mean_mass90_candidates","context_equiv_examples"
"row_internal_shuffle","nonphonetic_row_bag_structure","1","forger_null","0.25","450","2017","311","2132.108071818","4","4","8","2","0.974276527","1200","true","0.1175","0.260833333","62.6875","0.199187947","0.08183375","3.630288175","27.386453404","61.4","025 807; 098 852; 191 797; 234 678"
"row_internal_shuffle","nonphonetic_row_bag_structure","2","forger_null","0.25","450","2017","311","2132.108071818","8.169925001","5","12","3","0.961414791","1200","true","0.116666667","0.254166667","65.003333333","0.195233916","0.074998151","3.639539295","27.609681057","61.999166667","234 678 852; 482 510 703; 278 600; 632 636; 640 822"
"row_internal_shuffle","nonphonetic_row_bag_structure","3","forger_null","0.25","450","2017","311","2132.108071818","9.169925001","6","14","3","0.954983923","1200","true","0.105833333","0.2475","61.643333333","0.187321795","0.071367242","3.567659148","26.497402167","58.824166667","098 678 852; 510 870 879; 006 072; 067 577; 191 797; 640 822"
"row_internal_shuffle","nonphonetic_row_bag_structure","4","forger_null","0.25","450","2017","311","2132.108071818","4.584962501","3","7","3","0.977491961","1200","true","0.125","0.271666667","63.210833333","0.205195239","0.086990694","3.475670012","24.900633496","56.741666667","098 234 678; 155 632; 191 797"
"row_internal_shuffle","nonphonetic_row_bag_structure","5","forger_null","0.25","450","2017","311","2132.108071818","7","7","14","2","0.954983923","1200","true","0.104166667","0.2475","63.84","0.187474891","0.071930516","3.660151696","27.879252323","62.395833333","025 636; 098 678; 191 797; 221 467; 234 852; 315 530"
"row_internal_shuffle","nonphonetic_row_bag_structure","6","forger_null","0.25","450","2017","311","2132.108071818","6","6","12","2","0.961414791","1200","true","0.114166667","0.245","64.995","0.19386168","0.076128311","3.619677041","27.835178204","60.358333333","025 636; 098 852; 191 797; 234 678; 371 643; 703 783"
"row_internal_shuffle","nonphonetic_row_bag_structure","7","forger_null","0.25","450","2017","311","2132.108071818","3","3","6","2","0.980707395","1200","true","0.110833333","0.240833333","64.639166667","0.190361121","0.080950862","3.616790116","29.171996558","63.590833333","098 678; 234 852; 465 592"
"row_internal_shuffle","nonphonetic_row_bag_structure","8","forger_null","0.25","450","2017","311","2132.108071818","9.169925001","4","11","4","0.964630225","1200","true","0.119166667","0.2375","63.6875","0.191350337","0.076777082","3.60648135","27.095197523","58.911666667","482 510 681 703; 098 234 852; 191 797; 636 791"
"row_internal_shuffle","nonphonetic_row_bag_structure","9","forger_null","0.25","450","2017","311","2132.108071818","8.169925001","5","12","3","0.961414791","1200","true","0.110833333","0.239166667","63.511666667","0.185906368","0.07438192","3.629172769","28.039853461","59.515833333","098 234 852; 383 600 807; 025 028; 081 319; 155 375"
"row_internal_shuffle","nonphonetic_row_bag_structure","10","forger_null","0.25","450","2017","311","2132.108071818","7.584962501","6","13","3","0.958199357","1200","true","0.1225","0.265833333","61.521666667","0.204584858","0.079890929","3.632564456","26.672121147","60.008333333","098 678 852; 191 797; 383 807; 391 423; 636 791; 870 879"
"row_internal_shuffle","nonphonetic_row_bag_structure","11","forger_null","0.25","450","2017","311","2132.108071818","5","5","10","2","0.967845659","1200","true","0.125833333","0.255","64.035833333","0.203034461","0.087825273","3.517335453","27.327641036","60.558333333","098 234; 153 681; 191 797; 510 703; 678 852"
"row_internal_shuffle","nonphonetic_row_bag_structure","12","forger_null","0.25","450","2017","311","2132.108071818","10.169925001","5","13","4","0.958199357","1200","true","0.12","0.265","62.3275","0.201938169","0.074379885","3.740699892","26.181848135","60.575833333","062 260 647 770; 703 870 879; 098 852; 191 797; 234 678"
"row_internal_shuffle","nonphonetic_row_bag_structure","13","forger_null","0.25","450","2017","311","2132.108071818","9.169925001","6","14","3","0.954983923","1200","true","0.1225","0.261666667","58.273333333","0.202543045","0.0823174","3.597498192","27.751960886","60.435","028 531 600; 098 234 852; 191 797; 257 511; 391 423; 482 703"
"row_internal_shuffle","nonphonetic_row_bag_structure","14","forger_null","0.25","450","2017","311","2132.108071818","4","4","8","2","0.974276527","1200","true","0.1175","0.253333333","62.1","0.198434736","0.082294779","3.626820808","28.384762007","62.418333333","028 059; 098 678; 234 852; 257 511"
"row_internal_shuffle","nonphonetic_row_bag_structure","15","forger_null","0.25","450","2017","311","2132.108071818","5.169925001","2","6","3","0.980707395","1200","true","0.123333333","0.245","61.879166667","0.2001647","0.07955175","3.645549501","27.812282565","61.035","098 678 852; 153 592 681"
"row_internal_shuffle","nonphonetic_row_bag_structure","16","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","5","11","3","0.964630225","1200","true","0.1075","0.235","63.348333333","0.1844364","0.078662137","3.523850625","25.98041555","58.8325","098 678 852; 028 636; 260 643; 552 693; 592 681"
"row_internal_shuffle","nonphonetic_row_bag_structure","17","forger_null","0.25","450","2017","311","2132.108071818","5.584962501","4","9","3","0.971061093","1200","true","0.115","0.248333333","63.031666667","0.19201003","0.079107702","3.606807116","26.442347204","58.143333333","098 678 852; 025 059; 028 851; 510 870"
"row_internal_shuffle","nonphonetic_row_bag_structure","18","forger_null","0.25","450","2017","311","2132.108071818","4.584962501","3","7","3","0.977491961","1200","true","0.115","0.238333333","63.618333333","0.192512145","0.076775594","3.5661694","25.77602251","57.950833333","098 234 678; 465 592; 851 910"
"row_internal_shuffle","nonphonetic_row_bag_structure","19","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","5","11","3","0.964630225","1200","true","0.1075","0.250833333","62.811666667","0.187675132","0.077587669","3.578459777","27.632665862","61.891666667","234 678 852; 025 028; 062 577; 191 797; 367 721"
"row_internal_shuffle","nonphonetic_row_bag_structure","20","forger_null","0.25","450","2017","311","2132.108071818","6","6","12","2","0.961414791","1200","true","0.120833333","0.26","63.804166667","0.201008805","0.083537414","3.651663436","29.9514943","65.656666667","041 221; 098 234; 191 797; 678 852; 681 783; 712 770"
"row_internal_shuffle","nonphonetic_row_bag_structure","21","forger_null","0.25","450","2017","311","2132.108071818","4.584962501","3","7","3","0.977491961","1200","true","0.1175","0.260833333","62.953333333","0.202189835","0.078657003","3.646504056","26.38300603","57.7475","234 678 852; 278 636; 783 879"
"row_internal_shuffle","nonphonetic_row_bag_structure","22","forger_null","0.25","450","2017","311","2132.108071818","6","6","12","2","0.961414791","1200","true","0.109166667","0.259166667","61.6525","0.196675231","0.078896397","3.604166903","29.003728179","62.183333333","098 852; 119 721; 234 678; 257 511; 268 436; 791 807"
"row_internal_shuffle","nonphonetic_row_bag_structure","23","forger_null","0.25","450","2017","311","2132.108071818","5.584962501","4","9","3","0.971061093","1200","true","0.12","0.248333333","65.348333333","0.198580995","0.083480239","3.619755646","28.440401595","61.5075","098 234 852; 028 636; 084 264; 510 879"
"row_internal_shuffle","nonphonetic_row_bag_structure","24","forger_null","0.25","450","2017","311","2132.108071818","5","5","10","2","0.967845659","1200","true","0.108333333","0.249166667","62.586666667","0.188627784","0.0752636","3.591199061","26.670481945","58.346666667","098 852; 191 797; 234 678; 367 721; 552 579"
"row_internal_shuffle","nonphonetic_row_bag_structure","25","forger_null","0.25","450","2017","311","2132.108071818","8.169925001","5","12","3","0.961414791","1200","true","0.125","0.27","61.911666667","0.207703146","0.082025814","3.653265642","27.422455381","60.460833333","098 678 852; 383 531 636; 025 059; 062 260; 482 681"
"row_internal_shuffle","nonphonetic_row_bag_structure","26","forger_null","0.25","450","2017","311","2132.108071818","7.169925001","4","10","3","0.967845659","1200","true","0.121666667","0.25","59.983333333","0.200163742","0.083615056","3.625626788","28.074263535","61.880833333","234 678 852; 636 791 851; 191 797; 375 807"
"row_internal_shuffle","nonphonetic_row_bag_structure","27","forger_null","0.25","450","2017","311","2132.108071818","7.584962501","6","13","3","0.958199357","1200","true","0.110833333","0.2475","64.805833333","0.189274495","0.077023067","3.62881036","27.153628839","60.538333333","234 678 852; 025 028; 059 383; 063 721; 153 681; 191 797"
"row_internal_shuffle","nonphonetic_row_bag_structure","28","forger_null","0.25","450","2017","311","2132.108071818","12.169925001","7","17","4","0.945337621","1200","true","0.109166667","0.235","65.9175","0.186318985","0.068193138","3.682216699","26.750299569","58.796666667","098 234 678 852; 028 383 531; 221 905; 367 721; 371 643; 482 783"
"row_internal_shuffle","nonphonetic_row_bag_structure","29","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","5","11","3","0.964630225","1200","true","0.115","0.2675","62.6","0.200895933","0.07820708","3.544551657","26.923890695","57.3125","383 636 791; 025 059; 098 678; 234 852; 851 910"
"row_internal_shuffle","nonphonetic_row_bag_structure","30","forger_null","0.25","450","2017","311","2132.108071818","7","7","14","2","0.954983923","1200","true","0.121666667","0.241666667","64.056666667","0.196627428","0.076013667","3.700817291","28.380923129","63.975","025 028; 098 678; 191 797; 234 852; 257 601; 391 573"
"row_internal_shuffle","nonphonetic_row_bag_structure","31","forger_null","0.25","450","2017","311","2132.108071818","5","5","10","2","0.967845659","1200","true","0.1175","0.246666667","65.709166667","0.195398207","0.077493005","3.605596732","26.987368614","60.935","059 632; 098 852; 234 678; 268 436; 278 600"
"row_internal_shuffle","nonphonetic_row_bag_structure","32","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","5","11","3","0.964630225","1200","true","0.120833333","0.2525","62.09","0.200212703","0.074643127","3.605559103","27.366802624","59.66","098 678 852; 067 347; 191 797; 542 579; 592 681"
"row_internal_shuffle","nonphonetic_row_bag_structure","33","forger_null","0.25","450","2017","311","2132.108071818","5.584962501","2","6","4","0.980707395","1200","true","0.114166667","0.245833333","64.39","0.193147456","0.075904479","3.5368922","26.808113623","59.865","098 234 678 852; 482 510"
"row_internal_shuffle","nonphonetic_row_bag_structure","34","forger_null","0.25","450","2017","311","2132.108071818","4","4","8","2","0.974276527","1200","true","0.111666667","0.236666667","67.103333333","0.188034142","0.077941128","3.579494245","26.084713697","56.3375","098 852; 191 797; 234 678; 600 851"
"row_internal_shuffle","nonphonetic_row_bag_structure","35","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","3","8","4","0.974276527","1200","true","0.105","0.245","63.11","0.187015917","0.070396834","3.619118516","27.266511963","59.125833333","098 234 678 852; 191 797; 510 681"
"row_internal_shuffle","nonphonetic_row_bag_structure","36","forger_null","0.25","450","2017","311","2132.108071818","7.584962501","6","13","3","0.958199357","1200","true","0.109166667","0.2425","63.7275","0.185540991","0.074430496","3.546747038","27.586175132","58.819166667","482 510 681; 098 678; 221 467; 234 852; 371 391; 531 791"
"row_internal_shuffle","nonphonetic_row_bag_structure","37","forger_null","0.25","450","2017","311","2132.108071818","9.584962501","8","17","3","0.945337621","1200","true","0.124166667","0.258333333","65.501666667","0.201295038","0.080746865","3.648687863","26.712507595","59.424166667","098 234 678; 191 797; 319 808; 322 552; 347 734; 482 870"
"row_internal_shuffle","nonphonetic_row_bag_structure","38","forger_null","0.25","450","2017","311","2132.108071818","9.754887502","5","13","3","0.958199357","1200","true","0.1125","0.270833333","59.895833333","0.19894128","0.077602504","3.675987099","27.783601065","62.12","098 234 852; 168 693 862; 278 600 636; 262 268; 347 647"
"row_internal_shuffle","nonphonetic_row_bag_structure","39","forger_null","0.25","450","2017","311","2132.108071818","5.584962501","4","9","3","0.971061093","1200","true","0.1125","0.245833333","65.401666667","0.189283683","0.07399348","3.545244111","25.724022826","57.3975","098 234 678; 025 028; 191 797; 375 791"
"row_internal_shuffle","nonphonetic_row_bag_structure","40","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","5","11","3","0.964630225","1200","true","0.121666667","0.250833333","64.711666667","0.19701964","0.080468128","3.545580914","27.239641894","59.724166667","098 678 852; 025 636; 028 278; 191 797; 465 592"
"row_internal_shuffle","nonphonetic_row_bag_structure","41","forger_null","0.25","450","2017","311","2132.108071818","6.584962501","5","11","3","0.964630225","1200","true","0.121666667","0.27","63.7825","0.201874865","0.078726413","3.69428691","28.324956173","63.46","234 678 852; 436 642; 511 601; 636 791; 783 870"
"row_internal_shuffle","nonphonetic_row_bag_structure","42","forger_null","0.25","450","2017","311","2132.108071818","10.169925001","5","13","4","0.958199357","1200","true","0.123333333","0.270833333","66.166666667","0.205543993","0.083333673","3.570948603","26.476047574","59.815","098 234 678 852; 531 791 807; 025 059; 191 797; 221 863"
