"scope","leaveout_mode","block_policy","iteration","model","block_count","singleton_blocks","mutable_blocks","moved_labels","predictions","top1_accuracy","top2_accuracy","median_rank","subtype_032_top1","subtype_033_top1","subtype_034_top1","top1_gain_vs_frequency"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","170","object","25","6","19","186","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","170","dimensions","25","6","19","186","331","0.386707","0.734139","2","0.382353","0.522059","0.193548","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","170","side_context","25","6","19","186","331","0.371601","0.76435","2","0.107843","0.5","0.473118","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","171","frequency","25","6","19","193","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","171","object","25","6","19","193","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","171","dimensions","25","6","19","193","331","0.401813","0.740181","2","0.392157","0.477941","0.301075","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","171","side_context","25","6","19","193","331","0.374622","0.767372","2","0.098039","0.492647","0.505376","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","172","frequency","25","6","19","200","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","172","object","25","6","19","200","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","172","dimensions","25","6","19","200","331","0.347432","0.779456","2","0.490196","0.25","0.333333","-0.063444"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","172","side_context","25","6","19","200","331","0.374622","0.779456","2","0.117647","0.507353","0.462366","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","173","frequency","25","6","19","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","173","object","25","6","19","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","173","dimensions","25","6","19","208","331","0.39577","0.731118","2","0.127451","0.566176","0.44086","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","173","side_context","25","6","19","208","331","0.39577","0.76435","2","0.098039","0.514706","0.548387","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","174","frequency","25","6","19","195","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","174","object","25","6","19","195","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","174","dimensions","25","6","19","195","331","0.34139","0.664653","2","0.313725","0.411765","0.268817","-0.069486"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","174","side_context","25","6","19","195","331","0.374622","0.770393","2","0.068627","0.507353","0.516129","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","175","frequency","25","6","19","189","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","175","object","25","6","19","189","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","175","dimensions","25","6","19","189","331","0.377644","0.691843","2","0.411765","0.419118","0.27957","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","175","side_context","25","6","19","189","331","0.371601","0.773414","2","0.107843","0.514706","0.451613","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","176","frequency","25","6","19","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","176","object","25","6","19","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","176","dimensions","25","6","19","208","331","0.344411","0.749245","2","0.313725","0.389706","0.311828","-0.066465"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","176","side_context","25","6","19","208","331","0.386707","0.770393","2","0.088235","0.507353","0.537634","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","177","frequency","25","6","19","184","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","177","object","25","6","19","184","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","177","dimensions","25","6","19","184","331","0.416918","0.70997","2","0.313725","0.544118","0.344086","0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","177","side_context","25","6","19","184","331","0.359517","0.770393","2","0.088235","0.5","0.451613","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","178","frequency","25","6","19","193","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","178","object","25","6","19","193","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","178","dimensions","25","6","19","193","331","0.39577","0.740181","2","0.186275","0.625","0.290323","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","178","side_context","25","6","19","193","331","0.362538","0.770393","2","0.078431","0.514706","0.451613","-0.048338"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","179","frequency","25","6","19","185","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","179","object","25","6","19","185","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","179","dimensions","25","6","19","185","331","0.350453","0.740181","2","0.058824","0.419118","0.569892","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","179","side_context","25","6","19","185","331","0.386707","0.773414","2","0.098039","0.5","0.537634","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","180","frequency","25","6","19","183","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","180","object","25","6","19","183","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","180","dimensions","25","6","19","183","331","0.401813","0.746224","2","0.196078","0.573529","0.376344","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","180","side_context","25","6","19","183","331","0.39577","0.773414","2","0.107843","0.507353","0.548387","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","181","frequency","25","6","19","186","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","181","object","25","6","19","186","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","181","dimensions","25","6","19","186","331","0.404834","0.706949","2","0.333333","0.595588","0.204301","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","181","side_context","25","6","19","186","331","0.407855","0.664653","2","0.186275","0.492647","0.526882","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","182","frequency","25","6","19","193","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","182","object","25","6","19","193","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","182","dimensions","25","6","19","193","331","0.380665","0.722054","2","0.245098","0.625","0.172043","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","182","side_context","25","6","19","193","331","0.39577","0.767372","2","0.078431","0.522059","0.55914","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","183","frequency","25","6","19","199","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","183","object","25","6","19","199","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","183","dimensions","25","6","19","199","331","0.353474","0.73716","2","0.107843","0.566176","0.311828","-0.057402"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","183","side_context","25","6","19","199","331","0.371601","0.776435","2","0.117647","0.507353","0.451613","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","184","frequency","25","6","19","194","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","184","object","25","6","19","194","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","184","dimensions","25","6","19","194","331","0.332326","0.655589","2","0.156863","0.485294","0.301075","-0.07855"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","184","side_context","25","6","19","194","331","0.413897","0.746224","2","0.205882","0.492647","0.526882","0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","185","frequency","25","6","19","182","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","185","object","25","6","19","182","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","185","dimensions","25","6","19","182","331","0.305136","0.722054","2","0.22549","0.323529","0.365591","-0.10574"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","185","side_context","25","6","19","182","331","0.383686","0.76435","2","0.058824","0.514706","0.548387","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","186","frequency","25","6","19","189","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","186","object","25","6","19","189","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","186","dimensions","25","6","19","189","331","0.383686","0.697885","2","0.333333","0.551471","0.193548","-0.02719"
