query_id,query_text,lead_label,query_role,artifact_p,artifact_id,designation,museum_no,provenience,period,dates_referenced,query_line_count,meluhha_line_count,min_query_to_meluhha_distance,has_meluhha_anywhere,query_line_same_as_meluhha,query_line_adjacent_to_meluhha,inscription_hash,source_url,query_lines,meluhha_lines
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110489,110489,"ITT 2, 00620",Ist L 00620,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.00.00,1,0,,false,false,false,c7a5b7ae7158c86e68d4250eff11cb4f81028af450c8e59afd3d6a59fb9fb8ad,https://cdli.earth/P110489,20. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110494,110494,"ITT 2, 00625",Ist L 00625,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Ibbi-Suen.01.10.00, Ibbi-Suen.02.00.00",1,0,,false,false,false,1d0e45d4792376d7d5cc5dbebb5f96689836e32faeabf0c0e64e6c9b6a5cbef4,https://cdli.earth/P110494,5'. nam-zi-tar-ra dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110496,110496,"ITT 2, 00627",Ist L 00627,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Ibbi-Suen.01.00.00,4,0,,false,false,false,d5722bccdfde4e15b8be85f8cecfd60147fdb1bf0ef953d05ee06ed25b623cee,https://cdli.earth/P110496,9. 4(asz) 3(barig) 1(ban2) ur-{d}lamma | 21. ur-{d}lamma i3-dab5 | 19. 1(gesz2) 3(barig) 3(ban2) ur-{d}lamma | 11. 2(asz) 1(barig) 2(ban2) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110502,110502,"ITT 2, 00633",Ist L 00633,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,dcee12e7b244409de2fea3eb0617ea18708e7c1a5211d939eecef71df6a075ac,https://cdli.earth/P110502,17'. ur-{d}lamma [engar],
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110506,110506,"ITT 2, 00637",Ist L 00637,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Šū-Suen.06.08.00, Šū-Suen.06.09.00, Šū-Suen.06.10.00, Šū-Suen.06.11.00, Šū-Suen.06.11d.00 (intercalated)",1,0,,false,false,false,258b991199c260e822b66dcd3af930decd20d41a6829d681d06ee85876b3cb79,https://cdli.earth/P110506,6. ur-{d}lamma i3-dab5,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110516,110516,"ITT 2, 00647",Ist L 00647,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.02.05.00,1,0,,false,false,false,ca7ac433dd6e43c6687952ce577c2285ed19de3a5b0a454afd2e0c75ddb9b227,https://cdli.earth/P110516,3. dumu ur-{d}lamma#,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110519,110519,"ITT 2, 00650",Ist L 00650,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.06.07 ?,1,0,,false,false,false,2a8302e2945b8b3ba05ccc1995d5cec89c3c78905c4f84d688e3914db6564f88,https://cdli.earth/P110519,9. sza-ru-um-i3-li2 ki ur-{d}lamma sa12-du5!-sze3 gen-na,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110521,110521,"ITT 2, 00652",Ist L 00652,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.09.11.00,1,0,,false,false,false,0fda0134204cee66192e241797085702ebd0776aa79eb0da7ceb126e9bf7380c,https://cdli.earth/P110521,2. ur-{d}lamma szabra,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110554,110554,"ITT 2, 00685",Ist L 00685,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.01.07.00,1,0,,false,false,false,5b4ce7805695e666f62c881b6d5642430bd0d9864834d78d15dec637eb181e84,https://cdli.earth/P110554,5. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110557,110557,"ITT 2, 00688",Ist L 00688,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,effbe1f47afd15eaccc9c00ce20a2d84e1db0a1abbef526d866bbb11d8c5efd3,https://cdli.earth/P110557,1. ur-{d}lamma i3-dab5,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110579,110579,"ITT 2, 00710",Ist L 00710,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.05.08,1,0,,false,false,false,fd04ac3f2afa1f0a1158292a2e0a5bd829312bab3f8a96e3484e5f52580c825f,https://cdli.earth/P110579,2. ma2 ur-{d}lamma-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110592,110592,"ITT 2, 00723",Ist L 00723,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Ibbi-Suen.03.00.00,1,0,,false,false,false,15fded209adf84fd338dc06337887658b2b17e342c75f79fe890158757b4cd27,https://cdli.earth/P110592,40. ur-{d}lamma dumu-gu4-gur,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110597,110597,"ITT 2, 00728",Ist L 00728,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.02.00.00 ?,2,0,,false,false,false,7f0156ce795e893945c33bb070b94d605e4a39e4ee5b9683d0a8bca3eb7d4cec,https://cdli.earth/P110597,17. 1(barig) ur-{d}lamma | 10. 1(barig) ur-{d}lamma dumu a-tu,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110601,110601,"ITT 2, 00732",Ist L 00732,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Amar-Suen.09.08.00, Amar-Suen.09.09.00, Amar-Suen.09.10.00, Amar-Suen.09.11d.00 (intercalated)",5,0,,false,false,false,87f577425da6983c69de9fef1ca22fc1174aed5f584708b7fa46c401b1e51f0b,https://cdli.earth/P110601,10. [x] 3(barig) 2(ban2) mu ur-{d}lamma [dumu] ab-ba-gi!-na-sze3 | 20. ki ur-{d}lamma-ta | 17. 1(asz) 3(barig) gur mu ur-{d}lamma-sze3 | 16'. ki ur-{d}lamma-ta | 7'. 6(asz) 2(ban2) kiszib3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110605,110605,"ITT 2, 00736",Ist L 00736,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.01.12.00,9,0,,false,false,false,98d3b8e458007f9bcc920d0078f12ef6205092f9956c7aefba9a2c2a0023a4d2,https://cdli.earth/P110605,1. szu ur-{d}lamma | 21. 1/2(asz@c) ur-{d}lamma | 9. 1/2(asz@c) ur-{d}lamma | 18. 1/2(asz@c) ur-{d}lamma | 29. 1/2(asz@c) ur-{d}lamma | 20. 1/2(asz@c) ur-{d}lamma | 35. 1/2(asz@c) ur-{d}lamma | 20. 1(disz) ur-{d}lamma | 4. dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110606,110606,"ITT 2, 00737",Ist L 00737,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Ibbi-Suen.01.01.00, Ibbi-Suen.01.02.00, Ibbi-Suen.01.03.00, Ibbi-Suen.01.04.00, Ibbi-Suen.01.05.00, Ibbi-Suen.01.06.00, Ibbi-Suen.01.07.00, Ibbi-Suen.01.08.00, Ibbi-Suen.01.09.00, Ibbi-Suen.01.10.00, Ibbi-Suen.01.11.00, Ibbi-Suen.01.12.00",1,0,,false,false,false,2f4cb171d7508582c631c7560657b786eeda8e4f4fe28eca4f889ba8713bd9c0,https://cdli.earth/P110606,19. ki nam-zi-tar-ra dumu ur-{d}lamma-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110610,110610,"ITT 2, 00741",Ist L 00741,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.02.00.00 (us2 year),2,0,,false,false,false,f2ca71e75181dfe12951c9251deb0ddd354efd6823e72d1913ff81e9f6814340,https://cdli.earth/P110610,1. 4(u) 3(disz) nu ur-{d}lamma dumu ur-{d}ba-[ba6] | 10. 4(u) 1(disz) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110613,110613,"ITT 2, 00744",Ist L 00744,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.06.00.00,3,0,,false,false,false,75bce60f610b30d19646e3f11a7031ce4837a6083caeb334d27c7dc2f13c5db8,https://cdli.earth/P110613,2. 1(disz) szesz-kal-la dumu ur-{d}lamma-ka-ke4 | 5. ur-{d}lamma ab-ba szesz-kal-la-ke4 | 10. u3 ur-{d}lamma-ke4,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110622,110622,"ITT 2, 00752",Ist L 00752,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.00.00,1,0,,false,false,false,70b277a9e791c92520dc20b50c78a64a4aa9092350944abf31598b668d794787,https://cdli.earth/P110622,8. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110636,110636,"ITT 2, 00766",Ist L 00766,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.05.00.00,1,0,,false,false,false,749e050f397f37b3d2c123f9c0159e9507dcf0b3afac7d9c8d7fd439381fbecf,https://cdli.earth/P110636,1. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110681,110681,"ITT 2, 00811",Ist L 00811,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.05.00.00 (us2 year),1,0,,false,false,false,1de47c57f31ead04585d74547dae2f2be0b3c2b67ffb3961f8f7718fe7cfcc54,https://cdli.earth/P110681,2. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110682,110682,"ITT 2, 00812",Ist L 00812,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.06.02,1,0,,false,false,false,466e6072a7095e6db2854a57ff109d29483ed5e9999fcacb0839de830f746f74,https://cdli.earth/P110682,10. ur-{d}lamma u3 ur3-re-ba-du7,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110683,110683,"ITT 2, 00813",Ist L 00813,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.01.06.00,1,0,,false,false,false,c7eb4bc0d79d7055a4c483923a9bc69e5193aa14c5231be06fcd95fc9015213e,https://cdli.earth/P110683,1. giri3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110694,110694,"ITT 2, 00824",Ist L 00824,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"Ibbi-Suen.01.09.00, Ibbi-Suen.01.10.00, Ibbi-Suen.01.11.00",9,0,,false,false,false,81c4ad1a8babbabf84b9fce45fc6ce2a0f8e00ee5d3d1c74894dcca4dd6286eb,https://cdli.earth/P110694,33. [n x] a-sza3 ur-{d}lamma-ta | 12. 4(ban2) a-sza3 ur-{d}lamma-ta | 29. 2(ban2) a-sza3 ur-{d}lamma-ta | 8. 1(barig) 3(ban2) a-sza3 ur-{d}lamma-ta | 30. 1(barig) a-sza3 ur-{d}lamma-ta | 20. 1(barig) 3(ban2) a-sza3 ur-{d}lamma-ta | 17'. 2(ban2) 5(disz) <sila3> a-sza3 ur-{d}lamma-ta | 3'. 1(barig) x a-sza3 ur-{d}lamma-ta | 20'. 1(barig) 3(ban2) a-sza3 ur-{d}lamma-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110711,110711,"ITT 2, 00841",Ist L 00841,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.09.00,1,0,,false,false,false,7f117bc82beb5c6190bff718e0f3d1e77893990eff4bb71ef9be908c66a2ae3e,https://cdli.earth/P110711,7. kiszib3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110712,110712,"ITT 2, 00842",Ist L 00842,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.02.00,2,0,,false,false,false,6dc35ff0c4b1d426fe527e0ec66b3149e0272894fa9b163505f8b0ba030e2a80,https://cdli.earth/P110712,5. kiszib3 ur-{d}lamma szabra-e2 | 7. u3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110713,110713,"ITT 2, 00843",Ist L 00843,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.03.07.00,1,0,,false,false,false,55df78a925fadbfdebabab091322c3abe528c883c90a67b6bfd17ea1333a9f38,https://cdli.earth/P110713,7. u3 ur-{d}lamma dumu ur-nig2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110725,110725,"ITT 2, 00855",Ist L 00855,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,4,0,,false,false,false,a19755bdb61b04e83c59d0de063eec4be8d1369d4d78e5e3c5dfabadec7e27bc,https://cdli.earth/P110725,13. 1(disz) ur-{d}lamma dumu ur-bara2-si-ga | 15. [...]-me ugula ur-{d}lamma | 15. 1(disz) ur-{d}lamma dumu za-ab-bi | 16. 1(disz) ur-{d}lamma dumu ma-na-na,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110734,110734,"ITT 2, 00864",Ist L 00864,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.03.12.00 Šū-Suen.04.08.00,1,0,,false,false,false,698ddf718e3f5b9745bcc94aa8505dbccd69762d9b269394f0398776893594d6,https://cdli.earth/P110734,7. u3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110743,110743,"ITT 2, 00873",Ist L 00873,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,8956b48e32ed67ff2beb32dfe19e77f94961b565d3d3040ebab1ea2d11b312f6,https://cdli.earth/P110743,5. ur-{d}lamma na-gada,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110745,110745,"ITT 2, 00875",Ist L 00875,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,"--.--.05.05, --.--.06.00, --.--.07.00, --.--.08.00, --.--.09.00, --.--.10.00",1,0,,false,false,false,2348894eafdcb3b3179a3bfc20074bcbb073bda49411e73a615421d3028507f0,https://cdli.earth/P110745,3. ur-{d}lamma ma2 gesz#-i3-da gen-na,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110747,110747,"ITT 2, 00877",Ist L 00877,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,005262ae7e84b8bf22f98233869855685b4b10d04412b4d0369f6f9213422a07,https://cdli.earth/P110747,16'. ugula ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110748,110748,"ITT 2, 00878",Ist L 00878,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,eab84753c4343447472731093fc8f70fde00834a802ea373b2f47c86c77f6bc1,https://cdli.earth/P110748,4. ur-{d}lamma dumu an-na-hi-li-bi,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110760,110760,"ITT 2, 00890",Ist L 00890,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Ibbi-Suen.03.00.00,2,0,,false,false,false,fc16cfca36f9ad8a0a9cb271507104273fb2b288918bad2a22aa8c62674ff465,https://cdli.earth/P110760,11. GAN2-gu4 ur-{d}lamma dumu si-du3 | 9. ur-{d}lamma i3-dab5,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110767,110767,"ITT 2, 00897",Ist L 00897,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Ibbi-Suen.03.00.00,2,0,,false,false,false,771554d7e9dd8f7d140e4ca67bca13d0364b1ced5d9f75e642995f38b10340c8,https://cdli.earth/P110767,5. [{d}nin-mar{ki}-ka dumu] ur-{d}lamma | 9. dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110778,110778,"ITT 2, 00908",Ist L 00908,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.07.08.00,1,0,,false,false,false,0d4fe6e4ac00af55fe90b7e9b59855d51887408296000a3e22c8012e79d76e6e,https://cdli.earth/P110778,9. 2(barig) ur-{d}lamma dumu a-tu,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110781,110781,"ITT 2, 00911",Ist L 00911,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Ibbi-Suen.03.00.00,3,0,,false,false,false,6ae05c3f2fa0ac583d77e6c83520bc78b3d533cb9a3e0ba0d24f235b3a36c826,https://cdli.earth/P110781,16. 3(asz) 1(barig) gur su-ga ur-{d}lamma | 17. 3(u) 4(asz) 4(ban2) gur su-ga ur-{d}lamma | 16. 1(u) 2(asz) gur su-ga ur-{d}lamma dumu ur-nig2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110782,110782,"ITT 2, 00912",Ist L 00912,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.07.00,3,0,,false,false,false,f419dbf5b099751d5a7e851bed3d7bfa273d25f315e9a7a84d9709790fc611d0,https://cdli.earth/P110782,6. 1(barig) ur-{d}lamma dumu a-tu | 10. 1(barig) lu2-{d}nanna dumu ur-{d}lamma | 12. 1(barig) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110784,110784,"ITT 2, 00914",Ist L 00914,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.01.09.00,1,0,,false,false,false,a7da0fc5cd4fcd0392d51264635abcd5289e3c6dc71cdfee0791c3b5081adbcf,https://cdli.earth/P110784,6. 5(disz) ma2 zi3-da giri3 du11-ga-ni-zi dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110787,110787,"ITT 2, 00917",Ist L 00917,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,2,0,,false,false,false,52b0550766a4d47ec595db0f0852e77a94c54bf8fb9ed90f70d9dfef7de77456,https://cdli.earth/P110787,8. 1(disz) ur-{d}lamma | 4. 1(disz) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110790,110790,"ITT 2, 00920",Ist L 00920,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.07.00.00 ?,2,0,,false,false,false,dcdf923a8395e54e18f70aebc130707e8b594fc37c2192d9e7a9485280a91f51,https://cdli.earth/P110790,5. ur-{d}lamma ensi2-ke4 | 4. u3 ur-{d}lamma dumu kal-la maszkim-bi-me,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110793,110793,"ITT 2, 00923",Ist L 00923,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.00.00 (us2 year),1,0,,false,false,false,26ba4fbbbcbb9ca0e04fe3b3e10f6d03de954d9fd8392d895c05fa3ba7935e10,https://cdli.earth/P110793,18. ur-{d}lamma ensi2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110795,110795,"ITT 2, 00925",Ist L 00925,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.05.00.00,1,0,,false,false,false,89bbcb114dae63a160acae46813dc0847657746f4ac01dbaff63a863d16ecdc9,https://cdli.earth/P110795,14. 1(disz) ur-{d}lamma dumu {gesz}[x]-ta,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110801,110801,"ITT 2, 00931",Ist L 00931,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,2,0,,false,false,false,30983187761c37b4550cafe32fe2fa8d44152bae0a6dee818e6e0c8f98bdfc98,https://cdli.earth/P110801,16. geme2-dun-e ur-{d}lamma in-tuku-a-ka dumu nu-tu-da | 17. [...] x dumu ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110806,110806,"ITT 2, 00936",Ist L 00936,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.47.00.00 (us2 year),1,0,,false,false,false,2eeb8c25f6eb54ba651d6a8a91f82ad4b49c5d80e1382f3dd8592dbc578ca4e6,https://cdli.earth/P110806,16. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110818,110818,"ITT 2, 00948",Ist L 00948,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.47.00.00 (us2 year),1,0,,false,false,false,3e4738a4c8850a3a8c90d6cb152a81d5eeebfe6089f2a8e8a9fa73ac1c28a5da,https://cdli.earth/P110818,7. ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110820,110820,"ITT 2, 00950",Ist L 00950,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.07.00.00,2,0,,false,false,false,2f1e0347668ca9b7c4c2ea2466e2f317a6479abf5f6859e02d1ed7706316886e,https://cdli.earth/P110820,18. ugula ur-{d}lamma sipa szah2 | 5. 1(disz) ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110827,110827,"ITT 2, 00957",Ist L 00957,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.07.00,1,0,,false,false,false,fd0be39b3811b31ae45e123eebe584d851eb826addf6faa40371893913570e61,https://cdli.earth/P110827,1. ur-{d}lamma ensi2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110837,110837,"ITT 2, 00967",Ist L 00967,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.04.15,1,0,,false,false,false,1f63401748117af5ad0cc6284279f199868f8cfa7109c38e4e63a4811547fbe2,https://cdli.earth/P110837,3. ur-{d}lamma ensi2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110852,110852,"ITT 2, 00982",Ist L 00982,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.01.00.00,1,0,,false,false,false,a3000af8cedd3542892cf8b2fd4f3633ad4d6ee371854836ec114fb7865df5e2,https://cdli.earth/P110852,4. u3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110855,110855,"ITT 2, 00985",Ist L 00985,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.12.00,1,0,,false,false,false,41f3b1545fe3d214755c6abdcdbac8206e2b3251b68482ec9d89a081ac9e8c2d,https://cdli.earth/P110855,1. ur-{d}lamma ensi2,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110861,110861,"ITT 2, 00991",Ist L 00991,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.08.00,2,0,,false,false,false,35a8874fd6487daab900f3b0064c2d0734c27c0a2c6c316a26d20c58131d6925,https://cdli.earth/P110861,5. kiszib3 ur-{d}lamma szabra-e2 | 7. u3 ur-{d}lamma,
mn_9b8b5c2e564de91f,ur-{d}lamma,sons of Meluhha,anchor,P110866,110866,"ITT 2, 00996",Ist L 00996,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.12.00,2,0,,false,false,false,27851901c5b134b302859846d58a41a3b7a3382d0841485a99073845014c8d46,https://cdli.earth/P110866,5. kiszib3 ur-{d}lamma szabra-e2 | 7. u3 ur-{d}lamma dumu ab-ba-mu,
