family_id,sign_id,orientation_policy,token_id,iteration,modal_brahmi_label,nearest_label,nearest_distance,modal_distance,observed_family_mean_modal_distance,modal_distance_le_observed_mean
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,0,ra,ma,0.602242,0.675937,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,1,ra,ga,0.382547,0.580504,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,2,ra,ta,0.291217,0.322908,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,3,ra,ga,0.528917,0.767975,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,4,ra,na,0.466525,0.491503,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,5,ra,da,0.520178,0.522731,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,6,ra,ra,0.179606,0.179606,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,7,ra,da,0.449772,0.664030,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,8,ra,bha,0.593538,0.780976,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,9,ra,ḍa,0.298376,0.552855,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,10,ra,a,0.330889,0.406560,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,11,ra,a,0.509190,0.626872,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,12,ra,u,0.392722,0.680752,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,13,ra,ga,0.386214,0.651980,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,14,ra,ta,0.384924,0.590771,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,15,ra,ca,0.601189,0.667987,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,16,ra,ca,0.304575,0.551423,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,17,ra,kha,0.343893,0.656989,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,18,ra,tra,0.374945,0.490185,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_0b122b300e107f95,19,ra,da,0.337975,0.540398,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,0,ra,khya,0.547807,0.586827,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,1,ra,sa,0.455330,0.538750,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,2,ra,tva,0.401047,0.614016,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,3,ra,ta,0.553706,0.745122,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,4,ra,cha,0.393255,0.495442,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,5,ra,ga,0.528751,0.826897,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,6,ra,ta,0.451157,0.460386,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,7,ra,sa,0.438418,0.579019,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,8,ra,sa,0.347478,0.382516,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,9,ra,ta,0.437358,0.573962,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,10,ra,ka,0.392281,0.494501,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,11,ra,ā,0.411068,0.473951,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,12,ra,na,0.463702,0.509554,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,13,ra,ḍaṃ,0.552834,0.873502,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,14,ra,sa,0.624567,0.733844,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,15,ra,sva,0.353787,0.356383,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,16,ra,ra,0.452088,0.452088,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,17,ra,na,0.416948,0.575792,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,18,ra,ta,0.455534,0.677531,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_de510f0ba2a9b06c,19,ra,ka,0.318209,0.418895,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,0,ra,la,0.162037,0.388971,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,1,ra,ga,0.358972,0.666829,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,2,ra,ḍa,0.156581,0.477696,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,3,ra,ḍa,0.154341,0.498222,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,4,ra,ca,0.164295,0.489212,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,5,ra,ṭa,0.269924,0.520429,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,6,ra,pa,0.219308,0.511075,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,7,ra,naṃ,0.221676,0.449988,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,8,ra,ḍa,0.172693,0.410634,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,9,ra,ja,0.199441,0.483612,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,10,ra,a,0.163723,0.360115,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,11,ra,naṃ,0.199568,0.409093,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,12,ra,ḍhaṃ,0.268285,0.536402,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,13,ra,u,0.186034,0.378254,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,14,ra,sa,0.248424,0.347339,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,15,ra,kha,0.223393,0.400173,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,16,ra,ḍa,0.213542,0.353267,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,17,ra,o,0.307847,0.501525,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,18,ra,ja,0.316684,0.511225,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ce3c24c90904e41d,19,ra,kha,0.174737,0.384451,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,0,ra,va,0.408444,0.513195,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,1,ra,ta,0.421049,0.714251,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,2,ra,daṃ,0.622429,0.843037,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,3,ra,gha,0.444415,0.686848,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,4,ra,maṃ,0.501088,0.746145,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,5,ra,ā,0.471447,0.484895,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,6,ra,va,0.390959,0.479019,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,7,ra,ta,0.448658,0.616687,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,8,ra,ṣa,0.644456,0.676692,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,9,ra,kaṃ,0.442588,0.550348,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,10,ra,u,0.338452,0.670682,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,11,ra,u,0.399639,0.646240,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,12,ra,ca,0.379581,0.571677,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,13,ra,ka,0.361173,0.401906,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,14,ra,kha,0.288666,0.372479,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,15,ra,sa,0.404450,0.588476,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,16,ra,ḍa,0.403966,0.664898,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,17,ra,ja,0.447104,0.477738,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,18,ra,ḍa,0.464530,0.705518,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ae8dc0e9ef6868ad,19,ra,sa,0.603645,0.834527,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,0,ra,saṃ,0.576557,0.877746,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,1,ra,ra,0.496772,0.496772,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,2,ra,ha,0.484701,0.575021,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,3,ra,ta,0.435646,0.501514,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,4,ra,ga,0.443824,0.656510,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,5,ra,tra,0.448572,0.555016,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,6,ra,ra,0.350791,0.350791,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,7,ra,i,0.564070,0.810210,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,8,ra,ga,0.459967,0.743080,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,9,ra,ra,0.587804,0.587804,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,10,ra,sa,0.506301,0.534798,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,11,ra,ga,0.410642,0.618261,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,12,ra,ta,0.562286,0.584924,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,13,ra,sa,0.408348,0.599670,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,14,ra,yaṃ,0.591758,0.821871,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,15,ra,u,0.458679,0.648030,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,16,ra,ta,0.420774,0.603362,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,17,ra,o,0.424692,0.756190,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,18,ra,ta,0.357060,0.452033,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_ed12107af8cb6734,19,ra,ra,0.386596,0.386596,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,0,ra,aṃ,0.234878,0.569022,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,1,ra,e,0.277805,0.618958,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,2,ra,ṭha,0.228840,0.552016,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,3,ra,aṃ,0.184578,0.583665,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,4,ra,u,0.216853,0.467530,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,5,ra,ka,0.203174,0.298418,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,6,ra,aṃ,0.219786,0.526842,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,7,ra,ā,0.262711,0.550866,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,8,ra,ja,0.330229,0.374940,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,9,ra,ṭa,0.160315,0.482287,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,10,ra,e,0.289676,0.569388,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,11,ra,ja,0.236971,0.453634,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,12,ra,ṭha,0.314273,0.615119,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,13,ra,tha,0.159871,0.586596,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,14,ra,i,0.229157,0.474953,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,15,ra,ja,0.233315,0.462027,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,16,ra,u,0.250514,0.512410,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,17,ra,ṭha,0.215952,0.581279,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,18,ra,dha,0.211832,0.466706,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f55b122f592442,19,ra,i,0.214883,0.471719,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,0,ra,o,0.373918,0.401632,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,1,ra,ḍa,0.466251,0.786083,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,2,ra,ga,0.638654,0.747179,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,3,ra,ra,0.429071,0.429071,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,4,ra,o,0.453550,0.520621,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,5,ra,kha,0.429344,0.551821,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,6,ra,ḍa,0.440930,0.680763,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,7,ra,pha,0.611939,0.818058,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,8,ra,ra,0.460936,0.460936,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,9,ra,ḍa,0.455477,0.693969,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,10,ra,ta,0.544144,0.695010,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,11,ra,gha,0.457221,0.710675,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,12,ra,ra,0.431876,0.431876,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,13,ra,ga,0.484275,0.668741,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,14,ra,ra,0.401194,0.401194,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,15,ra,ra,0.536878,0.536878,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,16,ra,raṃ,0.607738,0.751156,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,17,ra,kha,0.518748,0.719688,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,18,ra,ā,0.476299,0.606630,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_30f9a6d9ea02969d,19,ra,ra,0.452645,0.452645,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,0,ra,ca,0.659716,0.719851,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,1,ra,sa,0.361022,0.555472,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,2,ra,ā,0.326381,0.396748,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,3,ra,aṃ,0.374866,0.606704,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,4,ra,sa,0.489512,0.699243,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,5,ra,ḍa,0.489561,0.664545,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,6,ra,kha,0.348463,0.574691,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,7,ra,da,0.594496,0.670212,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,8,ra,aṃ,0.529470,0.620623,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,9,ra,aṃ,0.473172,0.720161,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,10,ra,dha,0.240415,0.399440,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,11,ra,i,0.550076,0.703163,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,12,ra,ḍa,0.506249,0.643186,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,13,ra,ka,0.375436,0.654645,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,14,ra,da,0.715239,0.724727,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,15,ra,dha,0.409830,0.568796,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,16,ra,ta,0.394510,0.487698,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,17,ra,bha,0.361082,0.601838,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,18,ra,ā,0.456139,0.489860,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_2504eea6b3c09d9e,19,ra,bha,0.353999,0.602600,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,0,ra,ḍha,0.351384,0.496865,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,1,ra,kha,0.415051,0.857681,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,2,ra,na,0.373936,0.467694,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,3,ra,daṃ,0.559671,0.662476,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,4,ra,ra,0.477094,0.477094,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,5,ra,u,0.384791,0.577253,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,6,ra,sa,0.423781,0.562530,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,7,ra,cya,0.441090,0.491232,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,8,ra,va,0.489257,0.528659,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,9,ra,ra,0.477858,0.477858,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,10,ra,ra,0.533106,0.533106,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,11,ra,o,0.298245,0.446147,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,12,ra,sṭaṃ,0.593876,0.653462,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,13,ra,da,0.409414,0.468480,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,14,ra,cha,0.373567,0.395398,0.398727,True
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,15,ra,ta,0.479516,0.561655,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,16,ra,ra,0.498391,0.498391,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,17,ra,na,0.539552,0.680056,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,18,ra,ja,0.442287,0.486031,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_6b518a65d6edc715,19,ra,a,0.459690,0.569995,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_d41f8eae1d570659,0,ra,ra,0.416418,0.416418,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_d41f8eae1d570659,1,ra,ā,0.381092,0.647773,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_d41f8eae1d570659,2,ra,sa,0.344134,0.404674,0.398727,False
family_cecfb60b5ab600bf,740,visual_ltr_catalog_order,tok_d41f8eae1d570659,3,ra,o,0.290083,0.426638,0.398727,False
