token_id,sign_id,orientation_policy,cisi,token_crop,rank,distance,brahmi_label,brahmi_record_id,brahmi_letter_image_id,brahmi_manuscript_id,brahmi_manuscript_name,brahmi_date,brahmi_place,brahmi_image_url,brahmi_local_image_path
tok_92512055f2730bfc,031,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,9,0.409947,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_92512055f2730bfc,031,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,10,0.410976,na,brahmi_v2_391_144630_a64607e89b4b8601,144630,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144630.png,data/brahmi/indoskript_letter_images_v2/144630.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,1,0.312539,ra,brahmi_v2_192_29106_f6ce60d83cbc17ee,29106,192,Deorkothar,-100,Deorkothar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29106.png,data/brahmi/indoskript_letter_images_v2/29106.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,2,0.313486,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,3,0.354603,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,4,0.388044,ra,brahmi_v2_622_172720_f6ce60d83cbc17ee,172720,622,Aśoka MRE Siddapur,-256,Siddapura,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172720.png,data/brahmi/indoskript_letter_images_v2/172720.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,5,0.389700,ra,brahmi_v2_365_93692_f6ce60d83cbc17ee,93692,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/93692.png,data/brahmi/indoskript_letter_images_v2/93692.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,6,0.397858,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,7,0.400240,na,brahmi_v2_5_172254_e04b84ac34c943c5,172254,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172254.png,data/brahmi/indoskript_letter_images_v2/172254.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,8,0.405842,o,brahmi_v2_85_136301_7b7ab9f864719c89,136301,85,"Aśoka, PE 1-6 Delhi-Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/136301.png,data/brahmi/indoskript_letter_images_v2/136301.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,9,0.409947,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_76b0da61b00fbd78,003,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_4_586d2e20bffd5425.png,10,0.410976,na,brahmi_v2_391_144630_a64607e89b4b8601,144630,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144630.png,data/brahmi/indoskript_letter_images_v2/144630.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,1,0.078769,ra,brahmi_v2_192_29106_f6ce60d83cbc17ee,29106,192,Deorkothar,-100,Deorkothar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29106.png,data/brahmi/indoskript_letter_images_v2/29106.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,2,0.125076,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,3,0.159347,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,4,0.194890,ka,brahmi_v2_621_153797_8f4ed3e9db3eaa7e,153797,621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/153797.png,data/brahmi/indoskript_letter_images_v2/153797.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,5,0.200114,ka,brahmi_v2_742_20508_8f4ed3e9db3eaa7e,20508,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/20508.png,data/brahmi/indoskript_letter_images_v2/20508.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,6,0.203831,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,7,0.213016,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,8,0.215030,na,brahmi_v2_5_172254_e04b84ac34c943c5,172254,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172254.png,data/brahmi/indoskript_letter_images_v2/172254.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,9,0.217247,na,brahmi_v2_423_113845_a64607e89b4b8601,113845,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/113845.png,data/brahmi/indoskript_letter_images_v2/113845.png
tok_c16db552e4955c84,575,visual_ltr_catalog_order,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,10,0.220505,ka,brahmi_v2_153_10743_8f4ed3e9db3eaa7e,10743,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10743.png,data/brahmi/indoskript_letter_images_v2/10743.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,1,0.078769,ra,brahmi_v2_192_29106_f6ce60d83cbc17ee,29106,192,Deorkothar,-100,Deorkothar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29106.png,data/brahmi/indoskript_letter_images_v2/29106.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,2,0.125076,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,3,0.159347,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,4,0.194890,ka,brahmi_v2_621_153797_8f4ed3e9db3eaa7e,153797,621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/153797.png,data/brahmi/indoskript_letter_images_v2/153797.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,5,0.200114,ka,brahmi_v2_742_20508_8f4ed3e9db3eaa7e,20508,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/20508.png,data/brahmi/indoskript_letter_images_v2/20508.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,6,0.203831,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,7,0.213016,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,8,0.215030,na,brahmi_v2_5_172254_e04b84ac34c943c5,172254,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172254.png,data/brahmi/indoskript_letter_images_v2/172254.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,9,0.217247,na,brahmi_v2_423_113845_a64607e89b4b8601,113845,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/113845.png,data/brahmi/indoskript_letter_images_v2/113845.png
tok_0854c8237ad596eb,390,visual_ltr_catalog_reverse,M-318,data/brahmi/source_token_crops_v2/M_318_BG002_5_f6c039f8cf6b9dbd.png,10,0.220505,ka,brahmi_v2_153_10743_8f4ed3e9db3eaa7e,10743,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10743.png,data/brahmi/indoskript_letter_images_v2/10743.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,1,0.527386,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,2,0.535494,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,3,0.537879,vya,brahmi_v2_370_10536_90f6fa5847a00143,10536,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10536.png,data/brahmi/indoskript_letter_images_v2/10536.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,4,0.544893,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,5,0.551321,ra,brahmi_v2_187_175320_f6ce60d83cbc17ee,175320,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png,data/brahmi/indoskript_letter_images_v2/175320.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,6,0.551679,da,brahmi_v2_411_26137_8fff68a8989f4d36,26137,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/26137.png,data/brahmi/indoskript_letter_images_v2/26137.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,7,0.553558,kha,brahmi_v2_5_50897_fe78dd0616d608e1,50897,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/50897.png,data/brahmi/indoskript_letter_images_v2/50897.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,8,0.562341,na,brahmi_v2_5_172254_e04b84ac34c943c5,172254,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172254.png,data/brahmi/indoskript_letter_images_v2/172254.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,9,0.568161,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_fefe4b397a02509b,401,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,10,0.576792,dhya,brahmi_v2_153_143134_5dcef28cab2c91c7,143134,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/143134.png,data/brahmi/indoskript_letter_images_v2/143134.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,1,0.527386,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,2,0.535494,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,3,0.537879,vya,brahmi_v2_370_10536_90f6fa5847a00143,10536,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/10536.png,data/brahmi/indoskript_letter_images_v2/10536.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,4,0.544893,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,5,0.551321,ra,brahmi_v2_187_175320_f6ce60d83cbc17ee,175320,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png,data/brahmi/indoskript_letter_images_v2/175320.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,6,0.551679,da,brahmi_v2_411_26137_8fff68a8989f4d36,26137,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/26137.png,data/brahmi/indoskript_letter_images_v2/26137.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,7,0.553558,kha,brahmi_v2_5_50897_fe78dd0616d608e1,50897,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/50897.png,data/brahmi/indoskript_letter_images_v2/50897.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,8,0.562341,na,brahmi_v2_5_172254_e04b84ac34c943c5,172254,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172254.png,data/brahmi/indoskript_letter_images_v2/172254.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,9,0.568161,ka,brahmi_v2_370_61723_8f4ed3e9db3eaa7e,61723,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61723.png,data/brahmi/indoskript_letter_images_v2/61723.png
tok_03f1adea0e67daa6,165,visual_ltr_catalog_reverse,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_1_56dd98dc939f4fe2.png,10,0.576792,dhya,brahmi_v2_153_143134_5dcef28cab2c91c7,143134,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/143134.png,data/brahmi/indoskript_letter_images_v2/143134.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,1,0.266598,na,brahmi_v2_365_38268_e04b84ac34c943c5,38268,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38268.png,data/brahmi/indoskript_letter_images_v2/38268.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,2,0.285298,na,brahmi_v2_5_172254_e04b84ac34c943c5,172254,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172254.png,data/brahmi/indoskript_letter_images_v2/172254.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,3,0.286778,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,4,0.294107,na,brahmi_v2_613_65094_a64607e89b4b8601,65094,613,"Aśoka, Jaugada, Sep. Ed. II",-250,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/65094.png,data/brahmi/indoskript_letter_images_v2/65094.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,5,0.301077,na,brahmi_v2_423_113845_a64607e89b4b8601,113845,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/113845.png,data/brahmi/indoskript_letter_images_v2/113845.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,6,0.301320,kya,brahmi_v2_391_152956_cff20dad7b96a9e9,152956,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152956.png,data/brahmi/indoskript_letter_images_v2/152956.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,7,0.303396,na,brahmi_v2_391_144630_a64607e89b4b8601,144630,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144630.png,data/brahmi/indoskript_letter_images_v2/144630.png
tok_fdb86aa4d7d44d95,002,visual_ltr_catalog_order,M-311,data/brahmi/source_token_crops_v2/M_311_BG006_2_0e6c2b7bf338176d.png,8,0.316904,naṃ,brahmi_v2_192_36505_d80ff857f0be016d,36505,192,Deorkothar,-100,Deorkothar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/36505.png,data/brahmi/indoskript_letter_images_v2/36505.png
