edge_id,from_sign_uid,to_sign_uid,mapping_state,evidence_types,support_count,counterexample_count,aligned_positions,top_share,example_witnesses,counterexample_witnesses,confidence,review_status,accepted_for_analysis
edge_00649,mayig_p:P194,mayig_parpola_v:V434,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00650,mayig_p:P194,mayig_wells_w:W176,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00651,mayig_p:P194,mayig_wells_w:W177,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00652,mayig_p:P194,mayig_wells_w:W178,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00653,mayig_p:P194,mayig_wells_w:W179,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00654,mayig_p:P194,mayig_mahadevan_m:M048,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00655,mayig_p:P195,mayig_parpola_v:V329,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00656,mayig_p:P195,mayig_parpola_v:V300,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00657,mayig_p:P195,mayig_wells_w:W484,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00658,mayig_p:P195,mayig_mahadevan_m:M136,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00659,mayig_p:P197,mayig_parpola_v:V109,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00660,mayig_p:P197,mayig_parpola_v:V308,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00661,mayig_p:P197,mayig_wells_w:W482,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00662,mayig_p:P197,mayig_mahadevan_m:M135,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00663,mayig_p:P201,mayig_parpola_v:V052,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00664,mayig_p:P201,mayig_parpola_v:V108,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00665,mayig_p:P201,mayig_wells_w:W065,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00666,mayig_p:P202,mayig_parpola_v:V053,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00667,mayig_p:P202,mayig_parpola_v:V582,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00668,mayig_p:P202,mayig_wells_w:W365,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00669,mayig_p:P202,mayig_wells_w:W367,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00670,mayig_p:P202,mayig_wells_w:W368,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00671,mayig_p:P202,mayig_mahadevan_m:M402,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00672,mayig_p:P204,mayig_parpola_v:V156,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00673,mayig_p:P204,mayig_parpola_v:V119,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00674,mayig_p:P204,mayig_wells_w:W061,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00675,mayig_p:P204,mayig_wells_w:W062,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00676,mayig_p:P204,mayig_wells_w:W063,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00677,mayig_p:P204,mayig_mahadevan_m:M124,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00678,mayig_p:P204,mayig_mahadevan_m:M125,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00679,mayig_p:P205,mayig_parpola_v:V129,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00680,mayig_p:P205,mayig_parpola_v:V233,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00681,mayig_p:P205,mayig_wells_w:W289,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00682,mayig_p:P205,mayig_wells_w:W290,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00683,mayig_p:P205,mayig_wells_w:W291,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00684,mayig_p:P205,mayig_wells_w:W292,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00685,mayig_p:P205,mayig_wells_w:W293,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00686,mayig_p:P205,mayig_wells_w:W294,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00687,mayig_p:P205,mayig_wells_w:W295,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00688,mayig_p:P205,mayig_wells_w:W296,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00689,mayig_p:P205,mayig_wells_w:W297,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00690,mayig_p:P205,mayig_wells_w:W299,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00691,mayig_p:P205,mayig_wells_w:W300,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00692,mayig_p:P205,mayig_wells_w:W301,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00693,mayig_p:P205,mayig_wells_w:W302,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00694,mayig_p:P205,mayig_wells_w:W303,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00695,mayig_p:P205,mayig_wells_w:W304,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00696,mayig_p:P205,mayig_wells_w:W305,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00697,mayig_p:P205,mayig_wells_w:W306,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00698,mayig_p:P205,mayig_mahadevan_m:M180,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00699,mayig_p:P206,mayig_parpola_v:V457,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00700,mayig_p:P206,mayig_parpola_v:V078,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00701,mayig_p:P206,mayig_wells_w:W307,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00702,mayig_p:P206,mayig_wells_w:W308,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00703,mayig_p:P206,mayig_wells_w:W309,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00704,mayig_p:P206,mayig_mahadevan_m:M181,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00705,mayig_p:P207,mayig_parpola_v:V349,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00706,mayig_p:P207,mayig_wells_w:W490,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00707,mayig_p:P208,mayig_parpola_v:V102,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00708,mayig_p:P208,mayig_parpola_v:V703,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00709,mayig_p:P208,mayig_wells_w:W500,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00710,mayig_p:P208,mayig_mahadevan_m:M209,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00711,mayig_p:P210,mayig_parpola_v:V104,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00712,mayig_p:P210,mayig_parpola_v:V223,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00713,mayig_p:P210,mayig_parpola_v:V389,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00714,mayig_p:P210,mayig_parpola_v:V732,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00715,mayig_p:P210,mayig_wells_w:W503,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00716,mayig_p:P210,mayig_mahadevan_m:M204,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00717,mayig_p:P211,mayig_parpola_v:V271,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00718,mayig_p:P211,mayig_parpola_v:V260,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00719,mayig_p:P211,mayig_wells_w:W504,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00720,mayig_p:P211,mayig_mahadevan_m:M206,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00721,mayig_p:P215,mayig_parpola_v:V105,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00722,mayig_p:P215,mayig_parpola_v:V312,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00723,mayig_p:P215,mayig_wells_w:W460,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00724,mayig_p:P215,mayig_mahadevan_m:M230,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00725,mayig_p:P217,mayig_parpola_v:V095,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00726,mayig_p:P217,mayig_parpola_v:V549,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00727,mayig_p:P217,mayig_wells_w:W520,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00728,mayig_p:P217,mayig_mahadevan_m:M211,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00729,mayig_p:P221,mayig_parpola_v:V040,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00730,mayig_p:P221,mayig_parpola_v:V504,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00731,mayig_p:P221,mayig_wells_w:W455,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00732,mayig_p:P221,mayig_mahadevan_m:M233,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00733,mayig_p:P223,mayig_parpola_v:V343,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00734,mayig_p:P223,mayig_wells_w:W457,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00735,mayig_p:P223,mayig_mahadevan_m:M235,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00736,mayig_p:P226,mayig_parpola_v:V036,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00737,mayig_p:P226,mayig_wells_w:W545,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00738,mayig_p:P226,mayig_mahadevan_m:M215,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00739,mayig_p:P228,mayig_parpola_v:V037,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00740,mayig_p:P228,mayig_wells_w:W531,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00741,mayig_p:P228,mayig_wells_w:W533,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00742,mayig_p:P228,mayig_mahadevan_m:M228,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00743,mayig_p:P228,mayig_mahadevan_m:M309,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00744,mayig_p:P230,mayig_parpola_v:V241,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00745,mayig_p:P230,mayig_parpola_v:V033,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00746,mayig_p:P230,mayig_parpola_v:V412,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00747,mayig_p:P230,mayig_parpola_v:V593,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00748,mayig_p:P230,mayig_wells_w:W550,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00749,mayig_p:P230,mayig_wells_w:W555,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00750,mayig_p:P230,mayig_mahadevan_m:M216,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00751,mayig_p:P231,mayig_parpola_v:V240,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00752,mayig_p:P231,mayig_wells_w:W556,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00753,mayig_p:P231,mayig_mahadevan_m:M221,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00754,mayig_p:P232,mayig_parpola_v:V038,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00755,mayig_p:P232,mayig_parpola_v:V583,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00756,mayig_p:P232,mayig_wells_w:W560,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00757,mayig_p:P232,mayig_wells_w:W561,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00758,mayig_p:P232,mayig_mahadevan_m:M219,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00759,mayig_p:P234,mayig_parpola_v:V350,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00760,mayig_p:P234,mayig_parpola_v:V793,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00761,mayig_p:P234,mayig_wells_w:W551,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00762,mayig_p:P234,mayig_mahadevan_m:M216,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00763,mayig_p:P237,mayig_parpola_v:V034,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00764,mayig_p:P237,mayig_wells_w:W564,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00765,mayig_p:P237,mayig_mahadevan_m:M223,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00766,mayig_p:P238,mayig_parpola_v:V249,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00767,mayig_p:P238,mayig_parpola_v:V198,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00768,mayig_p:P238,mayig_wells_w:W565,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00769,mayig_p:P238,mayig_mahadevan_m:M224,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00770,mayig_p:P246,mayig_parpola_v:V562,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00771,mayig_p:P246,mayig_wells_w:W689,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00772,mayig_p:P246,mayig_mahadevan_m:M143,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00773,mayig_p:P247,mayig_parpola_v:V560,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00774,mayig_p:P247,mayig_wells_w:W688,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00775,mayig_p:P247,mayig_mahadevan_m:M144,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00776,mayig_p:P251,mayig_parpola_v:V287,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00777,mayig_p:P251,mayig_parpola_v:V803,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00778,mayig_p:P251,mayig_wells_w:W081,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00779,mayig_p:P251,mayig_mahadevan_m:M160,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00780,mayig_p:P253,mayig_parpola_v:V085,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00781,mayig_p:P253,mayig_wells_w:W083,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00782,mayig_p:P253,mayig_mahadevan_m:M159,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00783,mayig_p:P254,mayig_parpola_v:V125,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00784,mayig_p:P254,mayig_parpola_v:V736,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00785,mayig_p:P254,mayig_wells_w:W683,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00786,mayig_p:P254,mayig_wells_w:W684,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00787,mayig_p:P254,mayig_mahadevan_m:M146,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00788,mayig_p:P254,mayig_mahadevan_m:M147,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00789,mayig_p:P255,mayig_parpola_v:V232,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00790,mayig_p:P255,mayig_parpola_v:V712,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00791,mayig_p:P255,mayig_wells_w:W690,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00792,mayig_p:P255,mayig_mahadevan_m:M149,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00793,mayig_p:P256,mayig_parpola_v:V123,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00794,mayig_p:P256,mayig_parpola_v:V507,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00795,mayig_p:P256,mayig_wells_w:W692,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00796,mayig_p:P256,mayig_mahadevan_m:M150,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00797,mayig_p:P258,mayig_parpola_v:V574,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00798,mayig_p:P258,mayig_wells_w:W693,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00799,mayig_p:P258,mayig_mahadevan_m:M152,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00800,mayig_p:P260,mayig_parpola_v:V742,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00801,mayig_p:P260,mayig_parpola_v:V478,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00802,mayig_p:P260,mayig_mahadevan_m:M264,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00803,mayig_p:P265,mayig_parpola_v:V061,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00804,mayig_p:P265,mayig_parpola_v:V687,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00805,mayig_p:P265,mayig_wells_w:W621,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00806,mayig_p:P265,mayig_wells_w:W622,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00807,mayig_p:P265,mayig_mahadevan_m:M242,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00808,mayig_p:P268,mayig_parpola_v:V069,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00809,mayig_p:P268,mayig_parpola_v:V062,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00810,mayig_p:P268,mayig_parpola_v:V092,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00811,mayig_p:P268,mayig_parpola_v:V554,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00812,mayig_p:P268,mayig_parpola_v:V696,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00813,mayig_p:P268,mayig_wells_w:W615,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00814,mayig_p:P268,mayig_mahadevan_m:M241,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00815,mayig_p:P268,mayig_mahadevan_m:M245,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00816,mayig_p:P270,mayig_parpola_v:V066,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00817,mayig_p:P270,mayig_parpola_v:V065,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00818,mayig_p:P270,mayig_parpola_v:V067,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00819,mayig_p:P270,mayig_parpola_v:V068,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00820,mayig_p:P270,mayig_parpola_v:V396,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00821,mayig_p:P270,mayig_parpola_v:V400,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00822,mayig_p:P270,mayig_parpola_v:V693,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00823,mayig_p:P270,mayig_wells_w:W630,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00824,mayig_p:P270,mayig_wells_w:W631,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00825,mayig_p:P270,mayig_wells_w:W632,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00826,mayig_p:P270,mayig_wells_w:W633,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00827,mayig_p:P270,mayig_wells_w:W634,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00828,mayig_p:P270,mayig_wells_w:W635,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00829,mayig_p:P270,mayig_wells_w:W636,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00830,mayig_p:P270,mayig_wells_w:W637,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
